"simID","fireScenario","mgmtScenario","year","area_ha","coverType","regenFailureVulnMean","regenFailureVulnP05","regenFailureVulnP25","regenFailureVulnP50","regenFailureVulnP75","regenFailureVulnP95"
"01","Baseline","No logging",0,846950,"EN + PG",0.1534,0.1534,0.1534,0.1534,0.1534,0.1534
"01","Baseline","No logging",1,846950,"EN + PG",0.1576,0.1534,0.1534,0.1543,0.1571,0.1741
"01","Baseline","No logging",2,846950,"EN + PG",0.1585,0.1512,0.1527,0.1549,0.1601,0.1792
"01","Baseline","No logging",3,846950,"EN + PG",0.1595,0.1504,0.1519,0.1565,0.1631,0.1816
"01","Baseline","No logging",4,846950,"EN + PG",0.161,0.1487,0.1529,0.1571,0.1663,0.1823
"01","Baseline","No logging",5,846950,"EN + PG",0.1621,0.1475,0.1527,0.159,0.1698,0.1857
"01","Baseline","No logging",6,846950,"EN + PG",0.1621,0.1457,0.1512,0.1576,0.169,0.1864
"01","Baseline","No logging",7,846950,"EN + PG",0.1609,0.1425,0.1506,0.1576,0.1694,0.1858
"01","Baseline","No logging",8,846950,"EN + PG",0.1599,0.1393,0.1474,0.1569,0.1684,0.1856
"01","Baseline","No logging",9,846950,"EN + PG",0.1571,0.1368,0.1448,0.1543,0.1648,0.1833
"01","Baseline","No logging",10,846950,"EN + PG",0.155,0.1353,0.1415,0.1515,0.1634,0.1868
"01","Baseline","No logging",11,846950,"EN + PG",0.1553,0.1316,0.143,0.1503,0.1661,0.1883
"01","Baseline","No logging",12,846950,"EN + PG",0.1553,0.1306,0.1421,0.1486,0.1665,0.1941
"01","Baseline","No logging",13,846950,"EN + PG",0.1557,0.1298,0.1406,0.1505,0.166,0.197
"01","Baseline","No logging",14,846950,"EN + PG",0.1569,0.1298,0.1408,0.1518,0.1675,0.2014
"01","Baseline","No logging",15,846950,"EN + PG",0.1588,0.1304,0.1428,0.1566,0.1711,0.2024
"01","Baseline","No logging",16,846950,"EN + PG",0.1598,0.1314,0.1437,0.1585,0.1698,0.2048
"01","Baseline","No logging",17,846950,"EN + PG",0.1601,0.1294,0.1415,0.1579,0.1733,0.2052
"01","Baseline","No logging",18,846950,"EN + PG",0.1604,0.1291,0.1443,0.1573,0.1724,0.2105
"01","Baseline","No logging",19,846950,"EN + PG",0.1622,0.127,0.1452,0.1606,0.1769,0.2118
"01","Baseline","No logging",20,846950,"EN + PG",0.1622,0.1279,0.1452,0.1594,0.1786,0.2144
"01","Baseline","No logging",21,846950,"EN + PG",0.1628,0.1298,0.145,0.1605,0.1791,0.2123
"01","Baseline","No logging",22,846950,"EN + PG",0.163,0.1276,0.1466,0.1615,0.178,0.2133
"01","Baseline","No logging",23,846950,"EN + PG",0.1644,0.1289,0.1477,0.1609,0.1794,0.2163
"01","Baseline","No logging",24,846950,"EN + PG",0.1663,0.1298,0.1483,0.1634,0.1798,0.2171
"01","Baseline","No logging",25,846950,"EN + PG",0.1676,0.1284,0.1484,0.1658,0.1815,0.2155
"01","Baseline","No logging",26,846950,"EN + PG",0.1687,0.1268,0.1496,0.1657,0.1878,0.2182
"01","Baseline","No logging",27,846950,"EN + PG",0.1698,0.1282,0.1497,0.1671,0.1901,0.2247
"01","Baseline","No logging",28,846950,"EN + PG",0.1709,0.1299,0.1517,0.1667,0.191,0.2267
"01","Baseline","No logging",29,846950,"EN + PG",0.171,0.1296,0.1512,0.166,0.1919,0.2227
"01","Baseline","No logging",30,846950,"EN + PG",0.1719,0.1296,0.1527,0.1662,0.1906,0.2244
"01","Baseline","No logging",31,846950,"EN + PG",0.1727,0.1301,0.1538,0.1667,0.1933,0.2237
"01","Baseline","No logging",32,846950,"EN + PG",0.175,0.1323,0.1554,0.1693,0.1952,0.2259
"01","Baseline","No logging",33,846950,"EN + PG",0.1754,0.1314,0.1537,0.1699,0.1985,0.2246
"01","Baseline","No logging",34,846950,"EN + PG",0.1771,0.1343,0.1541,0.1748,0.1984,0.2301
"01","Baseline","No logging",35,846950,"EN + PG",0.177,0.1329,0.1547,0.1738,0.1973,0.2291
"01","Baseline","No logging",36,846950,"EN + PG",0.1774,0.1353,0.1558,0.1733,0.1959,0.2321
"01","Baseline","No logging",37,846950,"EN + PG",0.1776,0.1361,0.1566,0.1728,0.1982,0.2298
"01","Baseline","No logging",38,846950,"EN + PG",0.178,0.1361,0.1567,0.1733,0.2022,0.2333
"01","Baseline","No logging",39,846950,"EN + PG",0.1794,0.1366,0.157,0.1755,0.1984,0.232
"01","Baseline","No logging",40,846950,"EN + PG",0.1794,0.138,0.1581,0.1765,0.1968,0.2295
"01","Baseline","No logging",41,846950,"EN + PG",0.1794,0.1373,0.1599,0.1777,0.1939,0.23
"01","Baseline","No logging",42,846950,"EN + PG",0.1796,0.138,0.1597,0.1793,0.1964,0.2285
"01","Baseline","No logging",43,846950,"EN + PG",0.1797,0.1381,0.1573,0.1784,0.1991,0.2343
"01","Baseline","No logging",44,846950,"EN + PG",0.1803,0.1371,0.1596,0.1781,0.1989,0.2328
"01","Baseline","No logging",45,846950,"EN + PG",0.1802,0.1368,0.1595,0.1804,0.1999,0.2304
"01","Baseline","No logging",46,846950,"EN + PG",0.1805,0.1371,0.1567,0.1808,0.2001,0.2321
"01","Baseline","No logging",47,846950,"EN + PG",0.1805,0.1356,0.1561,0.1802,0.1979,0.2316
"01","Baseline","No logging",48,846950,"EN + PG",0.1804,0.1381,0.1583,0.1793,0.1984,0.23
"01","Baseline","No logging",49,846950,"EN + PG",0.1799,0.1359,0.161,0.1792,0.1964,0.2324
"01","Baseline","No logging",50,846950,"EN + PG",0.1797,0.1334,0.1615,0.1786,0.1961,0.2286
"01","Baseline","No logging",51,846950,"EN + PG",0.1805,0.1338,0.1631,0.1783,0.1993,0.2284
"01","Baseline","No logging",52,846950,"EN + PG",0.1798,0.134,0.1616,0.177,0.1972,0.2286
"01","Baseline","No logging",53,846950,"EN + PG",0.1812,0.1326,0.1625,0.1787,0.1995,0.2279
"01","Baseline","No logging",54,846950,"EN + PG",0.1818,0.1379,0.1686,0.18,0.2004,0.2266
"01","Baseline","No logging",55,846950,"EN + PG",0.1816,0.1347,0.1675,0.1814,0.1988,0.2235
"01","Baseline","No logging",56,846950,"EN + PG",0.1816,0.1422,0.1654,0.18,0.1998,0.2227
"01","Baseline","No logging",57,846950,"EN + PG",0.182,0.14,0.1643,0.1816,0.199,0.2234
"01","Baseline","No logging",58,846950,"EN + PG",0.1827,0.1413,0.1636,0.1829,0.1993,0.2254
"01","Baseline","No logging",59,846950,"EN + PG",0.1821,0.1395,0.1635,0.1832,0.1976,0.2238
"01","Baseline","No logging",60,846950,"EN + PG",0.1822,0.1407,0.1628,0.1818,0.1987,0.2295
"01","Baseline","No logging",61,846950,"EN + PG",0.1822,0.1415,0.1619,0.1817,0.2006,0.232
"01","Baseline","No logging",62,846950,"EN + PG",0.1823,0.1415,0.161,0.1825,0.1986,0.2334
"01","Baseline","No logging",63,846950,"EN + PG",0.1822,0.1415,0.1645,0.1818,0.2,0.2326
"01","Baseline","No logging",64,846950,"EN + PG",0.1817,0.1401,0.1634,0.1801,0.1988,0.2331
"01","Baseline","No logging",65,846950,"EN + PG",0.1829,0.1406,0.168,0.1807,0.1977,0.2393
"01","Baseline","No logging",66,846950,"EN + PG",0.1828,0.1407,0.167,0.1811,0.196,0.2369
"01","Baseline","No logging",67,846950,"EN + PG",0.1825,0.1392,0.1661,0.1823,0.196,0.235
"01","Baseline","No logging",68,846950,"EN + PG",0.1826,0.1423,0.1663,0.182,0.1973,0.2327
"01","Baseline","No logging",69,846950,"EN + PG",0.1827,0.1424,0.1638,0.1838,0.1967,0.2313
"01","Baseline","No logging",70,846950,"EN + PG",0.1828,0.1392,0.1629,0.1837,0.1959,0.2303
"01","Baseline","No logging",71,846950,"EN + PG",0.1825,0.1385,0.1615,0.1823,0.1954,0.2325
"01","Baseline","No logging",72,846950,"EN + PG",0.1824,0.137,0.1605,0.1846,0.1957,0.2375
"01","Baseline","No logging",73,846950,"EN + PG",0.1828,0.1349,0.1621,0.185,0.1995,0.2328
"01","Baseline","No logging",74,846950,"EN + PG",0.1834,0.1353,0.1643,0.1854,0.1997,0.2387
"01","Baseline","No logging",75,846950,"EN + PG",0.1834,0.1339,0.1637,0.1839,0.2003,0.2351
"01","Baseline","No logging",76,846950,"EN + PG",0.1837,0.1425,0.1615,0.1822,0.2012,0.2384
"01","Baseline","No logging",77,846950,"EN + PG",0.1854,0.1431,0.1636,0.1833,0.2015,0.2405
"01","Baseline","No logging",78,846950,"EN + PG",0.1862,0.1437,0.1642,0.1858,0.2032,0.2366
"01","Baseline","No logging",79,846950,"EN + PG",0.1875,0.1442,0.1633,0.1873,0.2032,0.2385
"01","Baseline","No logging",80,846950,"EN + PG",0.1879,0.1443,0.1657,0.1864,0.2065,0.2384
"01","Baseline","No logging",81,846950,"EN + PG",0.1877,0.1444,0.168,0.1848,0.2054,0.2346
"01","Baseline","No logging",82,846950,"EN + PG",0.1879,0.143,0.1671,0.1843,0.2071,0.2397
"01","Baseline","No logging",83,846950,"EN + PG",0.1877,0.142,0.1671,0.1846,0.2053,0.2395
"01","Baseline","No logging",84,846950,"EN + PG",0.1876,0.1415,0.1676,0.1841,0.2045,0.241
"01","Baseline","No logging",85,846950,"EN + PG",0.1877,0.1469,0.1686,0.1834,0.2047,0.2405
"01","Baseline","No logging",86,846950,"EN + PG",0.1879,0.1495,0.1691,0.1817,0.2048,0.2372
"01","Baseline","No logging",87,846950,"EN + PG",0.1881,0.1519,0.1686,0.1816,0.2042,0.2357
"01","Baseline","No logging",88,846950,"EN + PG",0.1874,0.1536,0.1671,0.1822,0.2029,0.2342
"01","Baseline","No logging",89,846950,"EN + PG",0.1876,0.1524,0.1679,0.1836,0.206,0.2404
"01","Baseline","No logging",90,846950,"EN + PG",0.1874,0.1516,0.1673,0.1828,0.2058,0.2389
"01","Baseline","No logging",91,846950,"EN + PG",0.1881,0.1499,0.1663,0.1828,0.2052,0.2428
"01","Baseline","No logging",92,846950,"EN + PG",0.1888,0.1514,0.166,0.1867,0.2073,0.2442
"01","Baseline","No logging",93,846950,"EN + PG",0.189,0.1506,0.1648,0.1869,0.2069,0.2412
"01","Baseline","No logging",94,846950,"EN + PG",0.1909,0.1499,0.1694,0.1874,0.208,0.2428
"01","Baseline","No logging",95,846950,"EN + PG",0.1913,0.1535,0.167,0.1886,0.2101,0.2423
"01","Baseline","No logging",96,846950,"EN + PG",0.1923,0.1543,0.1677,0.1881,0.2132,0.2426
"01","Baseline","No logging",97,846950,"EN + PG",0.1928,0.1546,0.1702,0.1903,0.214,0.2437
"01","Baseline","No logging",98,846950,"EN + PG",0.1933,0.1544,0.1711,0.1907,0.2132,0.2425
"01","Baseline","No logging",99,846950,"EN + PG",0.1934,0.1534,0.1705,0.19,0.2125,0.2429
"01","Baseline","No logging",100,846950,"EN + PG",0.193,0.1533,0.171,0.1896,0.2106,0.2406
"01","Baseline","No logging",101,846950,"EN + PG",0.1933,0.1546,0.1717,0.1918,0.2135,0.2376
"01","Baseline","No logging",102,846950,"EN + PG",0.1945,0.1536,0.1706,0.192,0.2115,0.2493
"01","Baseline","No logging",103,846950,"EN + PG",0.1943,0.1507,0.1695,0.1923,0.212,0.252
"01","Baseline","No logging",104,846950,"EN + PG",0.1945,0.1504,0.1725,0.1917,0.2136,0.2505
"01","Baseline","No logging",105,846950,"EN + PG",0.1947,0.1488,0.1734,0.1908,0.2146,0.2541
"01","Baseline","No logging",106,846950,"EN + PG",0.1957,0.1507,0.1724,0.1941,0.2146,0.2495
"01","Baseline","No logging",107,846950,"EN + PG",0.1955,0.1492,0.1738,0.1959,0.2143,0.2451
"01","Baseline","No logging",108,846950,"EN + PG",0.1956,0.1513,0.1747,0.1967,0.2137,0.2456
"01","Baseline","No logging",109,846950,"EN + PG",0.1954,0.1528,0.1736,0.1964,0.214,0.2426
"01","Baseline","No logging",110,846950,"EN + PG",0.1964,0.1503,0.1734,0.1985,0.214,0.2473
"01","Baseline","No logging",111,846950,"EN + PG",0.1965,0.1534,0.1733,0.1975,0.2127,0.2473
"01","Baseline","No logging",112,846950,"EN + PG",0.1975,0.1525,0.1787,0.1991,0.2122,0.2444
"01","Baseline","No logging",113,846950,"EN + PG",0.1983,0.1511,0.1798,0.1987,0.2113,0.2499
"01","Baseline","No logging",114,846950,"EN + PG",0.1988,0.1521,0.1804,0.2008,0.2148,0.2468
"01","Baseline","No logging",115,846950,"EN + PG",0.1985,0.1535,0.1813,0.1993,0.2149,0.2453
"01","Baseline","No logging",116,846950,"EN + PG",0.1985,0.1521,0.1803,0.1981,0.2162,0.2471
"01","Baseline","No logging",117,846950,"EN + PG",0.1978,0.1527,0.1779,0.1987,0.2144,0.2449
"01","Baseline","No logging",118,846950,"EN + PG",0.1976,0.1503,0.1774,0.1972,0.2146,0.2483
"01","Baseline","No logging",119,846950,"EN + PG",0.1982,0.1512,0.1793,0.1981,0.2155,0.2475
"01","Baseline","No logging",120,846950,"EN + PG",0.1978,0.1569,0.1777,0.1977,0.2141,0.2486
"01","Baseline","No logging",121,846950,"EN + PG",0.1981,0.1567,0.1808,0.1954,0.216,0.2462
"01","Baseline","No logging",122,846950,"EN + PG",0.1977,0.1544,0.1795,0.1948,0.2167,0.2449
"01","Baseline","No logging",123,846950,"EN + PG",0.1978,0.1556,0.1792,0.1956,0.2144,0.2455
"01","Baseline","No logging",124,846950,"EN + PG",0.1988,0.1552,0.1807,0.1974,0.2177,0.245
"01","Baseline","No logging",125,846950,"EN + PG",0.1978,0.1547,0.1812,0.1937,0.2152,0.244
"01","Baseline","No logging",126,846950,"EN + PG",0.1981,0.1552,0.1814,0.1969,0.2181,0.2432
"01","Baseline","No logging",127,846950,"EN + PG",0.1983,0.1559,0.1791,0.1979,0.2179,0.2441
"01","Baseline","No logging",128,846950,"EN + PG",0.1984,0.1584,0.1814,0.1972,0.2177,0.2444
"01","Baseline","No logging",129,846950,"EN + PG",0.1992,0.1569,0.182,0.1992,0.2187,0.243
"01","Baseline","No logging",130,846950,"EN + PG",0.1984,0.1563,0.1799,0.1985,0.2172,0.2406
"01","Baseline","No logging",131,846950,"EN + PG",0.1989,0.1559,0.1818,0.1977,0.2174,0.2437
"01","Baseline","No logging",132,846950,"EN + PG",0.1997,0.1557,0.1831,0.1997,0.2206,0.2414
"01","Baseline","No logging",133,846950,"EN + PG",0.2006,0.1561,0.183,0.2023,0.219,0.2403
"01","Baseline","No logging",134,846950,"EN + PG",0.2002,0.1544,0.183,0.2012,0.2175,0.2448
"01","Baseline","No logging",135,846950,"EN + PG",0.1991,0.1526,0.1829,0.1991,0.2152,0.2424
"01","Baseline","No logging",136,846950,"EN + PG",0.1985,0.1496,0.1807,0.2013,0.2147,0.2428
"01","Baseline","No logging",137,846950,"EN + PG",0.1981,0.1467,0.1814,0.1989,0.2145,0.2442
"01","Baseline","No logging",138,846950,"EN + PG",0.1981,0.1442,0.1828,0.1969,0.2132,0.2433
"01","Baseline","No logging",139,846950,"EN + PG",0.1983,0.147,0.1812,0.1944,0.2189,0.2529
"01","Baseline","No logging",140,846950,"EN + PG",0.1985,0.1501,0.1818,0.199,0.2162,0.2502
"01","Baseline","No logging",141,846950,"EN + PG",0.1981,0.1526,0.1812,0.1982,0.2162,0.2497
"01","Baseline","No logging",142,846950,"EN + PG",0.1984,0.1512,0.1801,0.1988,0.2181,0.2482
"01","Baseline","No logging",143,846950,"EN + PG",0.199,0.1506,0.1812,0.1966,0.2192,0.2517
"01","Baseline","No logging",144,846950,"EN + PG",0.1982,0.1483,0.1796,0.1956,0.2186,0.252
"01","Baseline","No logging",145,846950,"EN + PG",0.1976,0.1482,0.1773,0.1973,0.2176,0.2496
"01","Baseline","No logging",146,846950,"EN + PG",0.1975,0.1476,0.1788,0.1974,0.2162,0.2474
"01","Baseline","No logging",147,846950,"EN + PG",0.1975,0.1494,0.1796,0.197,0.2161,0.2507
"01","Baseline","No logging",148,846950,"EN + PG",0.1976,0.1459,0.1786,0.1966,0.2173,0.2578
"01","Baseline","No logging",149,846950,"EN + PG",0.1972,0.1472,0.1801,0.1952,0.2152,0.2556
"01","Baseline","No logging",150,846950,"EN + PG",0.1968,0.145,0.1801,0.1935,0.2136,0.2546
"02","Baseline","Traditional Clearcutting",0,846950,"EN + PG",0.1534,0.1534,0.1534,0.1534,0.1534,0.1534
"02","Baseline","Traditional Clearcutting",1,846950,"EN + PG",0.1599,0.1549,0.1557,0.1564,0.1603,0.1754
"02","Baseline","Traditional Clearcutting",2,846950,"EN + PG",0.1624,0.1549,0.1566,0.1596,0.1646,0.1832
"02","Baseline","Traditional Clearcutting",3,846950,"EN + PG",0.1654,0.1556,0.1579,0.1614,0.169,0.1852
"02","Baseline","Traditional Clearcutting",4,846950,"EN + PG",0.1692,0.1571,0.1604,0.1646,0.1748,0.1911
"02","Baseline","Traditional Clearcutting",5,846950,"EN + PG",0.1714,0.1576,0.1623,0.1683,0.1778,0.1933
"02","Baseline","Traditional Clearcutting",6,846950,"EN + PG",0.1728,0.1579,0.163,0.1693,0.18,0.1939
"02","Baseline","Traditional Clearcutting",7,846950,"EN + PG",0.1737,0.1579,0.1634,0.1718,0.1809,0.1918
"02","Baseline","Traditional Clearcutting",8,846950,"EN + PG",0.174,0.1569,0.1641,0.1723,0.1822,0.1953
"02","Baseline","Traditional Clearcutting",9,846950,"EN + PG",0.1738,0.1537,0.1611,0.173,0.1824,0.1954
"02","Baseline","Traditional Clearcutting",10,846950,"EN + PG",0.1727,0.1524,0.1604,0.1706,0.1817,0.1969
"02","Baseline","Traditional Clearcutting",11,846950,"EN + PG",0.1735,0.1509,0.163,0.1724,0.1828,0.1977
"02","Baseline","Traditional Clearcutting",12,846950,"EN + PG",0.1743,0.1497,0.1634,0.1728,0.1837,0.2015
"02","Baseline","Traditional Clearcutting",13,846950,"EN + PG",0.1759,0.1497,0.1649,0.174,0.1842,0.2046
"02","Baseline","Traditional Clearcutting",14,846950,"EN + PG",0.1785,0.1517,0.1675,0.1751,0.1882,0.2123
"02","Baseline","Traditional Clearcutting",15,846950,"EN + PG",0.1809,0.1532,0.1682,0.1765,0.1908,0.2197
"02","Baseline","Traditional Clearcutting",16,846950,"EN + PG",0.183,0.1527,0.1699,0.1793,0.195,0.221
"02","Baseline","Traditional Clearcutting",17,846950,"EN + PG",0.1846,0.1543,0.1695,0.1821,0.1983,0.2207
"02","Baseline","Traditional Clearcutting",18,846950,"EN + PG",0.1869,0.1577,0.1725,0.1829,0.2011,0.2229
"02","Baseline","Traditional Clearcutting",19,846950,"EN + PG",0.1883,0.1574,0.1738,0.1866,0.2013,0.2226
"02","Baseline","Traditional Clearcutting",20,846950,"EN + PG",0.1909,0.1595,0.1746,0.1883,0.2039,0.2298
"02","Baseline","Traditional Clearcutting",21,846950,"EN + PG",0.1934,0.1588,0.1761,0.1911,0.2055,0.235
"02","Baseline","Traditional Clearcutting",22,846950,"EN + PG",0.196,0.1604,0.1777,0.1935,0.2081,0.2453
"02","Baseline","Traditional Clearcutting",23,846950,"EN + PG",0.1971,0.1616,0.1788,0.195,0.2099,0.2467
"02","Baseline","Traditional Clearcutting",24,846950,"EN + PG",0.1996,0.1628,0.1808,0.1987,0.2146,0.2511
"02","Baseline","Traditional Clearcutting",25,846950,"EN + PG",0.2014,0.1626,0.1837,0.2001,0.2158,0.2529
"02","Baseline","Traditional Clearcutting",26,846950,"EN + PG",0.2035,0.1695,0.1854,0.2,0.2163,0.2526
"02","Baseline","Traditional Clearcutting",27,846950,"EN + PG",0.2053,0.1727,0.1881,0.2021,0.216,0.2591
"02","Baseline","Traditional Clearcutting",28,846950,"EN + PG",0.2069,0.1747,0.1898,0.2037,0.2181,0.2597
"02","Baseline","Traditional Clearcutting",29,846950,"EN + PG",0.2078,0.1739,0.1904,0.2044,0.2189,0.2636
"02","Baseline","Traditional Clearcutting",30,846950,"EN + PG",0.2088,0.1734,0.1915,0.2049,0.221,0.264
"02","Baseline","Traditional Clearcutting",31,846950,"EN + PG",0.2108,0.1745,0.1965,0.2073,0.2213,0.2638
"02","Baseline","Traditional Clearcutting",32,846950,"EN + PG",0.2122,0.1754,0.1971,0.2098,0.2246,0.2642
"02","Baseline","Traditional Clearcutting",33,846950,"EN + PG",0.2131,0.1756,0.1975,0.2098,0.2258,0.2618
"02","Baseline","Traditional Clearcutting",34,846950,"EN + PG",0.2141,0.1769,0.1974,0.2111,0.2271,0.2636
"02","Baseline","Traditional Clearcutting",35,846950,"EN + PG",0.2148,0.1806,0.1989,0.2108,0.227,0.264
"02","Baseline","Traditional Clearcutting",36,846950,"EN + PG",0.215,0.1809,0.1989,0.2109,0.2293,0.2677
"02","Baseline","Traditional Clearcutting",37,846950,"EN + PG",0.2149,0.1789,0.1978,0.2118,0.2281,0.2664
"02","Baseline","Traditional Clearcutting",38,846950,"EN + PG",0.2153,0.1798,0.1961,0.2108,0.2298,0.2643
"02","Baseline","Traditional Clearcutting",39,846950,"EN + PG",0.216,0.1832,0.1978,0.2107,0.2291,0.2621
"02","Baseline","Traditional Clearcutting",40,846950,"EN + PG",0.2166,0.1829,0.1973,0.2111,0.2305,0.2689
"02","Baseline","Traditional Clearcutting",41,846950,"EN + PG",0.2172,0.1847,0.198,0.2099,0.2327,0.2729
"02","Baseline","Traditional Clearcutting",42,846950,"EN + PG",0.2182,0.1864,0.1988,0.2123,0.2323,0.2727
"02","Baseline","Traditional Clearcutting",43,846950,"EN + PG",0.219,0.1863,0.2031,0.2162,0.2314,0.2704
"02","Baseline","Traditional Clearcutting",44,846950,"EN + PG",0.2189,0.1836,0.2012,0.2155,0.2314,0.2727
"02","Baseline","Traditional Clearcutting",45,846950,"EN + PG",0.2184,0.1819,0.2009,0.2151,0.2302,0.2731
"02","Baseline","Traditional Clearcutting",46,846950,"EN + PG",0.2188,0.1821,0.2012,0.2154,0.2327,0.274
"02","Baseline","Traditional Clearcutting",47,846950,"EN + PG",0.2178,0.182,0.2005,0.2137,0.2344,0.2727
"02","Baseline","Traditional Clearcutting",48,846950,"EN + PG",0.2176,0.1806,0.2015,0.2138,0.2345,0.2698
"02","Baseline","Traditional Clearcutting",49,846950,"EN + PG",0.2169,0.18,0.2028,0.2121,0.2324,0.2654
"02","Baseline","Traditional Clearcutting",50,846950,"EN + PG",0.2163,0.1804,0.202,0.2115,0.2307,0.2611
"02","Baseline","Traditional Clearcutting",51,846950,"EN + PG",0.2156,0.1787,0.2001,0.2102,0.2325,0.2612
"02","Baseline","Traditional Clearcutting",52,846950,"EN + PG",0.2151,0.1789,0.1989,0.2086,0.2319,0.261
"02","Baseline","Traditional Clearcutting",53,846950,"EN + PG",0.215,0.1782,0.1979,0.2084,0.2326,0.2577
"02","Baseline","Traditional Clearcutting",54,846950,"EN + PG",0.2145,0.182,0.1966,0.2098,0.2313,0.2587
"02","Baseline","Traditional Clearcutting",55,846950,"EN + PG",0.2145,0.1816,0.1955,0.2096,0.2301,0.2563
"02","Baseline","Traditional Clearcutting",56,846950,"EN + PG",0.2148,0.1797,0.1946,0.213,0.2311,0.2523
"02","Baseline","Traditional Clearcutting",57,846950,"EN + PG",0.2136,0.1802,0.1928,0.2113,0.2281,0.2558
"02","Baseline","Traditional Clearcutting",58,846950,"EN + PG",0.2145,0.1811,0.1964,0.2119,0.2295,0.256
"02","Baseline","Traditional Clearcutting",59,846950,"EN + PG",0.2143,0.1815,0.1952,0.2114,0.2297,0.258
"02","Baseline","Traditional Clearcutting",60,846950,"EN + PG",0.2142,0.1808,0.1966,0.2104,0.2303,0.2582
"02","Baseline","Traditional Clearcutting",61,846950,"EN + PG",0.2139,0.1803,0.1949,0.2113,0.2295,0.2553
"02","Baseline","Traditional Clearcutting",62,846950,"EN + PG",0.2133,0.1781,0.1933,0.2133,0.2295,0.2527
"02","Baseline","Traditional Clearcutting",63,846950,"EN + PG",0.2134,0.1777,0.194,0.2112,0.2282,0.2564
"02","Baseline","Traditional Clearcutting",64,846950,"EN + PG",0.2143,0.176,0.1958,0.2157,0.2294,0.2549
"02","Baseline","Traditional Clearcutting",65,846950,"EN + PG",0.2139,0.1778,0.1931,0.2174,0.2288,0.2527
"02","Baseline","Traditional Clearcutting",66,846950,"EN + PG",0.2137,0.179,0.1967,0.2149,0.2279,0.2494
"02","Baseline","Traditional Clearcutting",67,846950,"EN + PG",0.213,0.1801,0.197,0.2137,0.2291,0.2476
"02","Baseline","Traditional Clearcutting",68,846950,"EN + PG",0.2125,0.1775,0.1963,0.2107,0.2286,0.2498
"02","Baseline","Traditional Clearcutting",69,846950,"EN + PG",0.212,0.1774,0.1967,0.2143,0.2267,0.2472
"02","Baseline","Traditional Clearcutting",70,846950,"EN + PG",0.2122,0.1757,0.1981,0.2137,0.2252,0.2521
"02","Baseline","Traditional Clearcutting",71,846950,"EN + PG",0.2119,0.174,0.1966,0.2153,0.226,0.2504
"02","Baseline","Traditional Clearcutting",72,846950,"EN + PG",0.2111,0.173,0.1945,0.2132,0.224,0.2547
"02","Baseline","Traditional Clearcutting",73,846950,"EN + PG",0.2127,0.1766,0.196,0.2132,0.2283,0.2553
"02","Baseline","Traditional Clearcutting",74,846950,"EN + PG",0.2144,0.1783,0.1966,0.2141,0.2306,0.2551
"02","Baseline","Traditional Clearcutting",75,846950,"EN + PG",0.2159,0.1768,0.1972,0.2148,0.2338,0.2598
"02","Baseline","Traditional Clearcutting",76,846950,"EN + PG",0.2169,0.1784,0.198,0.2157,0.233,0.2675
"02","Baseline","Traditional Clearcutting",77,846950,"EN + PG",0.217,0.1779,0.1978,0.2161,0.2324,0.2668
"02","Baseline","Traditional Clearcutting",78,846950,"EN + PG",0.2176,0.1793,0.2007,0.2152,0.2343,0.264
"02","Baseline","Traditional Clearcutting",79,846950,"EN + PG",0.2174,0.1801,0.1995,0.2153,0.2339,0.2605
"02","Baseline","Traditional Clearcutting",80,846950,"EN + PG",0.2179,0.1813,0.1995,0.2143,0.2351,0.2584
"02","Baseline","Traditional Clearcutting",81,846950,"EN + PG",0.2174,0.1788,0.1982,0.216,0.2354,0.2595
"02","Baseline","Traditional Clearcutting",82,846950,"EN + PG",0.2178,0.18,0.1996,0.2176,0.2364,0.2598
"02","Baseline","Traditional Clearcutting",83,846950,"EN + PG",0.2183,0.1826,0.1982,0.2175,0.2368,0.2594
"02","Baseline","Traditional Clearcutting",84,846950,"EN + PG",0.2175,0.179,0.1978,0.2176,0.2359,0.2573
"02","Baseline","Traditional Clearcutting",85,846950,"EN + PG",0.2171,0.1784,0.1983,0.2162,0.235,0.2558
"02","Baseline","Traditional Clearcutting",86,846950,"EN + PG",0.2182,0.1834,0.1994,0.2177,0.2349,0.2546
"02","Baseline","Traditional Clearcutting",87,846950,"EN + PG",0.22,0.1844,0.2002,0.2201,0.2382,0.2541
"02","Baseline","Traditional Clearcutting",88,846950,"EN + PG",0.219,0.1814,0.1983,0.2232,0.2372,0.2531
"02","Baseline","Traditional Clearcutting",89,846950,"EN + PG",0.2179,0.1822,0.2005,0.221,0.2352,0.2501
"02","Baseline","Traditional Clearcutting",90,846950,"EN + PG",0.217,0.1797,0.1996,0.2191,0.2333,0.2526
"02","Baseline","Traditional Clearcutting",91,846950,"EN + PG",0.2156,0.1774,0.1972,0.2181,0.2321,0.249
"02","Baseline","Traditional Clearcutting",92,846950,"EN + PG",0.2159,0.1772,0.1977,0.2188,0.232,0.2512
"02","Baseline","Traditional Clearcutting",93,846950,"EN + PG",0.2161,0.1777,0.1967,0.2182,0.232,0.2534
"02","Baseline","Traditional Clearcutting",94,846950,"EN + PG",0.217,0.1784,0.197,0.2182,0.2323,0.2522
"02","Baseline","Traditional Clearcutting",95,846950,"EN + PG",0.2178,0.1796,0.1992,0.2195,0.2325,0.2536
