"simID","fireScenario","mgmtScenario","replicate","year","coverType","regenFailure30","area_ha"
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,0,"EN",0.191,629025
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,0,"PG",0.045,217925
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,1,"EN",0.195,628250
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,1,"PG",0.045,218700
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,2,"EN",0.212,624600
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,2,"PG",0.049,222350
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,3,"EN",0.21,624600
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,3,"PG",0.049,222350
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,4,"EN",0.211,624425
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,4,"PG",0.05,222525
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,5,"EN",0.221,621650
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,5,"PG",0.055,225300
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,6,"EN",0.218,621600
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,6,"PG",0.055,225350
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,7,"EN",0.216,621200
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,7,"PG",0.055,225750
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,8,"EN",0.211,621200
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,8,"PG",0.054,225750
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,9,"EN",0.205,621200
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,9,"PG",0.054,225750
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,10,"EN",0.21,609700
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,10,"PG",0.054,237250
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,11,"EN",0.209,608525
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,11,"PG",0.055,238425
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,12,"EN",0.207,607700
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,12,"PG",0.057,239250
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,13,"EN",0.207,604725
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,13,"PG",0.057,242225
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,14,"EN",0.209,604350
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,14,"PG",0.058,242600
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,15,"EN",0.214,603175
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,15,"PG",0.058,243775
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,16,"EN",0.216,600075
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,16,"PG",0.058,246875
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,17,"EN",0.214,599500
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,17,"PG",0.058,247450
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,18,"EN",0.226,589800
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,18,"PG",0.064,257150
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,19,"EN",0.225,589450
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,19,"PG",0.063,257500
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,20,"EN",0.231,585775
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,20,"PG",0.064,261175
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,21,"EN",0.228,585700
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,21,"PG",0.064,261250
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,22,"EN",0.225,585325
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,22,"PG",0.064,261625
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,23,"EN",0.245,574325
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,23,"PG",0.065,272625
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,24,"EN",0.253,571275
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,24,"PG",0.066,275675
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,25,"EN",0.257,570500
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,25,"PG",0.066,276450
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,26,"EN",0.256,570375
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,26,"PG",0.066,276575
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,27,"EN",0.256,568225
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,27,"PG",0.066,278725
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,28,"EN",0.252,568000
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,28,"PG",0.066,278950
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,29,"EN",0.252,567800
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,29,"PG",0.064,279150
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,30,"EN",0.278,558350
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,30,"PG",0.067,288600
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,31,"EN",0.298,551375
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,31,"PG",0.066,295575
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,32,"EN",0.304,548275
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,32,"PG",0.065,298675
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,33,"EN",0.306,547400
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,33,"PG",0.066,299550
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,34,"EN",0.305,547325
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,34,"PG",0.066,299625
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,35,"EN",0.305,546650
"12","RCP 8.5","Var. Reten & salvage logging w. post-fire planting (Jack Pine)",0,35,"PG",0.066,300300
