"simID","fireScenario","mgmtScenario","replicate","year","coverType","regenFailure30","area_ha"
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,12,"PG",0.058,275100
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,13,"EN",0.254,571425
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,13,"PG",0.058,275525
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,14,"EN",0.255,571025
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,14,"PG",0.058,275925
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,15,"EN",0.264,559675
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,15,"PG",0.06,287275
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,16,"EN",0.264,555650
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,16,"PG",0.062,291300
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,17,"EN",0.264,552225
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,17,"PG",0.062,294725
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,18,"EN",0.269,549925
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,18,"PG",0.064,297025
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,19,"EN",0.271,548425
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,19,"PG",0.064,298525
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,20,"EN",0.277,536700
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,20,"PG",0.066,310250
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,21,"EN",0.276,536700
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,21,"PG",0.066,310250
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,22,"EN",0.276,536700
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,22,"PG",0.066,310250
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,23,"EN",0.276,535400
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,23,"PG",0.066,311550
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,24,"EN",0.277,534975
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,24,"PG",0.066,311975
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,25,"EN",0.277,534950
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,25,"PG",0.066,312000
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,26,"EN",0.279,534900
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,26,"PG",0.066,312050
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,27,"EN",0.28,534325
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,27,"PG",0.066,312625
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,28,"EN",0.286,523975
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,28,"PG",0.066,322975
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,29,"EN",0.298,512600
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,29,"PG",0.072,334350
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,30,"EN",0.296,511725
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,30,"PG",0.072,335225
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,31,"EN",0.294,511725
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,31,"PG",0.069,335225
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,32,"EN",0.291,511025
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,32,"PG",0.068,335925
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,33,"EN",0.289,507925
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,33,"PG",0.068,339025
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,34,"EN",0.282,507925
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,34,"PG",0.066,339025
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,35,"EN",0.275,507825
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,35,"PG",0.061,339125
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,36,"EN",0.272,505850
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,36,"PG",0.062,341100
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,37,"EN",0.268,501600
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,37,"PG",0.063,345350
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,38,"EN",0.269,499800
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,38,"PG",0.063,347150
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,39,"EN",0.267,499775
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,39,"PG",0.062,347175
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,40,"EN",0.264,498500
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,40,"PG",0.062,348450
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,41,"EN",0.271,487550
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,41,"PG",0.063,359400
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,42,"EN",0.269,487275
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,42,"PG",0.062,359675
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,43,"EN",0.265,487000
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,43,"PG",0.06,359950
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,44,"EN",0.264,483625
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,44,"PG",0.059,363325
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,45,"EN",0.262,482900
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,45,"PG",0.057,364050
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,46,"EN",0.258,481725
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,46,"PG",0.058,365225
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,47,"EN",0.253,481600
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,47,"PG",0.056,365350
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,48,"EN",0.25,481550
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,48,"PG",0.056,365400
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,49,"EN",0.247,481450
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,49,"PG",0.056,365500
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,50,"EN",0.245,479725
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,50,"PG",0.056,367225
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,51,"EN",0.242,479500
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,51,"PG",0.055,367450
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,52,"EN",0.251,472750
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,52,"PG",0.056,374200
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,53,"EN",0.249,467950
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,53,"PG",0.058,379000
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,54,"EN",0.244,467950
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,54,"PG",0.057,379000
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,55,"EN",0.239,467550
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,55,"PG",0.056,379400
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,56,"EN",0.238,464375
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,56,"PG",0.053,382575
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,57,"EN",0.235,462275
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,57,"PG",0.052,384675
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,58,"EN",0.236,461900
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,58,"PG",0.051,385050
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,59,"EN",0.233,459125
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,59,"PG",0.052,387825
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,60,"EN",0.231,458625
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,60,"PG",0.052,388325
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,61,"EN",0.228,458550
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,61,"PG",0.051,388400
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,62,"EN",0.224,458175
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,62,"PG",0.051,388775
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,63,"EN",0.222,458150
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,63,"PG",0.05,388800
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,64,"EN",0.227,448425
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,64,"PG",0.049,398525
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,65,"EN",0.225,446100
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,65,"PG",0.049,400850
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,66,"EN",0.221,446000
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,66,"PG",0.049,400950
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,67,"EN",0.215,445950
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,67,"PG",0.048,401000
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,68,"EN",0.216,443000
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,68,"PG",0.045,403950
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,69,"EN",0.213,442600
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,69,"PG",0.045,404350
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,70,"EN",0.211,441275
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,70,"PG",0.046,405675
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,71,"EN",0.218,437900
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,71,"PG",0.046,409050
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,72,"EN",0.215,437875
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,72,"PG",0.046,409075
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,73,"EN",0.222,437200
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,73,"PG",0.045,409750
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,74,"EN",0.223,437000
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,74,"PG",0.045,409950
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,75,"EN",0.222,436900
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,75,"PG",0.044,410050
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,76,"EN",0.221,436450
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,76,"PG",0.044,410500
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,77,"EN",0.219,435850
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,77,"PG",0.044,411100
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,78,"EN",0.217,435850
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,78,"PG",0.043,411100
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,79,"EN",0.213,435850
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,79,"PG",0.042,411100
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,80,"EN",0.212,434875
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,80,"PG",0.04,412075
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,81,"EN",0.211,433775
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,81,"PG",0.04,413175
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,82,"EN",0.209,433675
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,82,"PG",0.039,413275
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,83,"EN",0.209,432100
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,83,"PG",0.039,414850
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,84,"EN",0.205,432100
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,84,"PG",0.038,414850
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,85,"EN",0.201,432075
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,85,"PG",0.038,414875
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,86,"EN",0.201,431475
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,86,"PG",0.038,415475
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,87,"EN",0.202,431350
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,87,"PG",0.037,415600
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,88,"EN",0.202,431025
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,88,"PG",0.037,415925
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,89,"EN",0.201,430425
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,89,"PG",0.038,416525
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,90,"EN",0.198,430175
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,90,"PG",0.037,416775
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,91,"EN",0.195,429850
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,91,"PG",0.034,417100
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,92,"EN",0.195,429375
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,92,"PG",0.033,417575
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,93,"EN",0.191,429375
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,93,"PG",0.033,417575
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,94,"EN",0.189,429125
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,94,"PG",0.033,417825
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,95,"EN",0.188,429125
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,95,"PG",0.032,417825
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,96,"EN",0.188,428775
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,96,"PG",0.03,418175
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,97,"EN",0.186,427375
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,97,"PG",0.03,419575
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,98,"EN",0.185,426800
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,98,"PG",0.029,420150
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,99,"EN",0.184,425600
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,99,"PG",0.03,421350
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,100,"EN",0.186,423875
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,100,"PG",0.03,423075
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,101,"EN",0.186,423875
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,101,"PG",0.031,423075
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,102,"EN",0.19,421425
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,102,"PG",0.032,425525
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,103,"EN",0.192,421100
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,103,"PG",0.032,425850
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,104,"EN",0.194,420725
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,104,"PG",0.032,426225
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,105,"EN",0.197,419900
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,105,"PG",0.033,427050
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,106,"EN",0.197,419325
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,106,"PG",0.033,427625
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,107,"EN",0.196,418900
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,107,"PG",0.033,428050
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,108,"EN",0.203,415950
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,108,"PG",0.034,431000
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,109,"EN",0.207,415250
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,109,"PG",0.034,431700
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,110,"EN",0.207,415175
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,110,"PG",0.033,431775
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,111,"EN",0.207,415175
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,111,"PG",0.033,431775
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,112,"EN",0.208,415150
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,112,"PG",0.033,431800
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,113,"EN",0.209,413250
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,113,"PG",0.034,433700
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,114,"EN",0.209,412925
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,114,"PG",0.034,434025
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,115,"EN",0.23,407925
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,115,"PG",0.037,439025
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,116,"EN",0.231,407925
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,116,"PG",0.036,439025
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,117,"EN",0.231,407375
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,117,"PG",0.036,439575
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,118,"EN",0.23,406750
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,118,"PG",0.037,440200
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,119,"EN",0.237,402825
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,119,"PG",0.04,444125
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,120,"EN",0.243,401800
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,120,"PG",0.04,445150
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,121,"EN",0.246,398075
"18","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine), no access constrains",0,121,"PG",0.04,448875
