"simID","fireScenario","mgmtScenario","replicate","year","coverType","regenFailure30","area_ha"
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,0,"EN",0.191,629025
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,0,"PG",0.045,217925
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,1,"EN",0.203,628050
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,1,"PG",0.048,218900
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,2,"EN",0.204,627725
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,2,"PG",0.048,219225
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,3,"EN",0.215,624675
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,3,"PG",0.048,222275
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,4,"EN",0.215,624675
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,4,"PG",0.048,222275
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,5,"EN",0.215,624225
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,5,"PG",0.048,222725
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,6,"EN",0.214,623950
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,6,"PG",0.048,223000
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,7,"EN",0.213,621575
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,7,"PG",0.048,225375
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,8,"EN",0.209,621425
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,8,"PG",0.048,225525
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,9,"EN",0.209,620500
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,9,"PG",0.048,226450
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,10,"EN",0.205,619975
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,10,"PG",0.048,226975
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,11,"EN",0.213,617600
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,11,"PG",0.05,229350
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,12,"EN",0.211,617600
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,12,"PG",0.05,229350
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,13,"EN",0.21,617525
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,13,"PG",0.05,229425
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,14,"EN",0.212,617375
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,14,"PG",0.05,229575
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,15,"EN",0.223,613675
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,15,"PG",0.05,233275
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,16,"EN",0.222,613600
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,16,"PG",0.05,233350
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,17,"EN",0.221,613425
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,17,"PG",0.05,233525
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,18,"EN",0.219,613400
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,18,"PG",0.05,233550
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,19,"EN",0.221,613150
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,19,"PG",0.05,233800
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,20,"EN",0.219,612925
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,20,"PG",0.049,234025
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,21,"EN",0.223,609400
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,21,"PG",0.049,237550
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,22,"EN",0.22,609400
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,22,"PG",0.048,237550
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,23,"EN",0.221,608250
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,23,"PG",0.049,238700
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,24,"EN",0.222,607775
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,24,"PG",0.049,239175
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,25,"EN",0.222,607475
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,25,"PG",0.051,239475
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,26,"EN",0.222,606600
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,26,"PG",0.051,240350
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,27,"EN",0.221,603525
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,27,"PG",0.052,243425
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,28,"EN",0.218,603300
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,28,"PG",0.051,243650
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,29,"EN",0.215,603200
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,29,"PG",0.05,243750
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,30,"EN",0.246,596050
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,30,"PG",0.051,250900
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,31,"EN",0.244,596050
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,31,"PG",0.05,250900
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,32,"EN",0.243,596000
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,32,"PG",0.05,250950
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,33,"EN",0.25,588325
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,33,"PG",0.05,258625
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,34,"EN",0.283,580325
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,34,"PG",0.053,266625
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,35,"EN",0.281,580325
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,35,"PG",0.053,266625
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,36,"EN",0.28,580125
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,36,"PG",0.052,266825
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,37,"EN",0.279,580125
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,37,"PG",0.052,266825
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,38,"EN",0.287,572325
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,38,"PG",0.053,274625
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,39,"EN",0.285,572025
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,39,"PG",0.053,274925
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,40,"EN",0.283,571900
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,40,"PG",0.053,275050
"05","Baseline","Clearcutting w. post-fire planting (Jack Pine)",0,41,"EN",0.282,571175
