"simID","fireScenario","mgmtScenario","replicate","year","coverType","regenFailure30","area_ha"
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,0,"EN",0.191,629025
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,0,"PG",0.045,217925
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,1,"EN",0.195,628650
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,1,"PG",0.045,218300
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,2,"EN",0.196,628050
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,2,"PG",0.045,218900
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,3,"EN",0.196,628050
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,3,"PG",0.045,218900
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,4,"EN",0.196,627625
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,4,"PG",0.046,219325
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,5,"EN",0.202,627125
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,5,"PG",0.048,219825
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,6,"EN",0.201,626700
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,6,"PG",0.048,220250
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,7,"EN",0.199,626700
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,7,"PG",0.048,220250
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,8,"EN",0.199,622950
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,8,"PG",0.049,224000
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,9,"EN",0.199,622950
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,9,"PG",0.049,224000
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,10,"EN",0.199,618950
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,10,"PG",0.048,228000
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,11,"EN",0.202,616400
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,11,"PG",0.049,230550
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,12,"EN",0.2,616350
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,12,"PG",0.049,230600
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,13,"EN",0.198,616100
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,13,"PG",0.049,230850
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,14,"EN",0.197,616100
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,14,"PG",0.049,230850
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,15,"EN",0.196,615900
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,15,"PG",0.049,231050
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,16,"EN",0.203,615275
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,16,"PG",0.049,231675
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,17,"EN",0.203,615125
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,17,"PG",0.049,231825
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,18,"EN",0.203,614300
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,18,"PG",0.049,232650
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,19,"EN",0.206,613175
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,19,"PG",0.049,233775
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,20,"EN",0.209,612525
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,20,"PG",0.049,234425
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,21,"EN",0.208,611725
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,21,"PG",0.049,235225
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,22,"EN",0.208,611625
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,22,"PG",0.049,235325
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,23,"EN",0.207,611600
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,23,"PG",0.049,235350
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,24,"EN",0.208,610750
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,24,"PG",0.049,236200
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,25,"EN",0.208,610675
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,25,"PG",0.049,236275
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,26,"EN",0.208,610675
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,26,"PG",0.049,236275
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,27,"EN",0.224,602500
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,27,"PG",0.051,244450
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,28,"EN",0.238,599650
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,28,"PG",0.052,247300
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,29,"EN",0.238,599650
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,29,"PG",0.052,247300
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,30,"EN",0.238,596050
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,30,"PG",0.052,250900
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,31,"EN",0.238,596000
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,31,"PG",0.052,250950
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,32,"EN",0.239,595675
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,32,"PG",0.051,251275
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,33,"EN",0.238,595625
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,33,"PG",0.05,251325
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,34,"EN",0.237,595625
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,34,"PG",0.05,251325
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,35,"EN",0.236,595550
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,35,"PG",0.049,251400
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,36,"EN",0.236,595500
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,36,"PG",0.05,251450
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,37,"EN",0.233,595500
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,37,"PG",0.049,251450
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,38,"EN",0.232,595325
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,38,"PG",0.049,251625
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,39,"EN",0.231,595150
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,39,"PG",0.049,251800
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,40,"EN",0.229,594925
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,40,"PG",0.048,252025
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,41,"EN",0.229,594700
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,41,"PG",0.048,252250
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,42,"EN",0.237,592600
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,42,"PG",0.049,254350
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,43,"EN",0.241,592525
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,43,"PG",0.05,254425
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,44,"EN",0.239,592500
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,44,"PG",0.05,254450
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,45,"EN",0.248,588000
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,45,"PG",0.051,258950
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,46,"EN",0.246,588000
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,46,"PG",0.051,258950
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,47,"EN",0.251,582425
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,47,"PG",0.051,264525
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,48,"EN",0.248,582425
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,48,"PG",0.051,264525
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,49,"EN",0.261,576950
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,49,"PG",0.057,270000
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,50,"EN",0.26,575925
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,50,"PG",0.058,271025
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,51,"EN",0.261,573100
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,51,"PG",0.057,273850
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,52,"EN",0.26,572675
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,52,"PG",0.058,274275
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,53,"EN",0.258,572275
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,53,"PG",0.058,274675
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,54,"EN",0.253,571900
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,54,"PG",0.056,275050
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,55,"EN",0.249,571900
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,55,"PG",0.054,275050
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,56,"EN",0.245,571350
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,56,"PG",0.055,275600
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,57,"EN",0.246,570450
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,57,"PG",0.053,276500
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,58,"EN",0.258,567175
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,58,"PG",0.053,279775
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,59,"EN",0.256,566925
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,59,"PG",0.053,280025
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,60,"EN",0.266,557275
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,60,"PG",0.055,289675
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,61,"EN",0.269,554050
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,61,"PG",0.055,292900
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,62,"EN",0.267,552975
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,62,"PG",0.056,293975
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,63,"EN",0.267,552975
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,63,"PG",0.056,293975
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,64,"EN",0.269,551375
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,64,"PG",0.056,295575
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,65,"EN",0.267,551375
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,65,"PG",0.056,295575
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,66,"EN",0.271,549600
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,66,"PG",0.057,297350
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,67,"EN",0.271,549000
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,67,"PG",0.057,297950
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,68,"EN",0.271,548675
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,68,"PG",0.057,298275
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,69,"EN",0.272,548025
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,69,"PG",0.058,298925
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,70,"EN",0.268,548025
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,70,"PG",0.057,298925
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,71,"EN",0.263,547825
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,71,"PG",0.057,299125
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,72,"EN",0.259,547825
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,72,"PG",0.055,299125
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,73,"EN",0.258,547575
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,73,"PG",0.055,299375
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,74,"EN",0.257,547275
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,74,"PG",0.053,299675
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,75,"EN",0.255,547275
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,75,"PG",0.053,299675
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,76,"EN",0.271,540225
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,76,"PG",0.053,306725
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,77,"EN",0.277,539650
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,77,"PG",0.053,307300
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,78,"EN",0.273,539650
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,78,"PG",0.053,307300
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,79,"EN",0.27,539600
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,79,"PG",0.052,307350
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,80,"EN",0.267,539200
"07","Baseline","Clearcutting & salvage logging w. post-fire planting (Jack Pine)",0,80,"PG",0.052,307750
