"simID","fireScenario","mgmtScenario","replicate","year","coverType","regenFailure30","area_ha"
"10","RCP 8.5","No logging",0,36,"PG",0.059,217925
"10","RCP 8.5","No logging",0,37,"EN",0.3,629025
"10","RCP 8.5","No logging",0,37,"PG",0.058,217925
"10","RCP 8.5","No logging",0,38,"EN",0.301,629025
"10","RCP 8.5","No logging",0,38,"PG",0.058,217925
"10","RCP 8.5","No logging",0,39,"EN",0.313,629025
"10","RCP 8.5","No logging",0,39,"PG",0.057,217925
"10","RCP 8.5","No logging",0,40,"EN",0.319,629025
"10","RCP 8.5","No logging",0,40,"PG",0.057,217925
"10","RCP 8.5","No logging",0,41,"EN",0.341,629025
"10","RCP 8.5","No logging",0,41,"PG",0.057,217925
"10","RCP 8.5","No logging",0,42,"EN",0.34,629025
"10","RCP 8.5","No logging",0,42,"PG",0.057,217925
"10","RCP 8.5","No logging",0,43,"EN",0.34,629025
"10","RCP 8.5","No logging",0,43,"PG",0.057,217925
"10","RCP 8.5","No logging",0,44,"EN",0.343,629025
"10","RCP 8.5","No logging",0,44,"PG",0.057,217925
"10","RCP 8.5","No logging",0,45,"EN",0.348,629025
"10","RCP 8.5","No logging",0,45,"PG",0.056,217925
"10","RCP 8.5","No logging",0,46,"EN",0.345,629025
"10","RCP 8.5","No logging",0,46,"PG",0.055,217925
"10","RCP 8.5","No logging",0,47,"EN",0.34,629025
"10","RCP 8.5","No logging",0,47,"PG",0.054,217925
"10","RCP 8.5","No logging",0,48,"EN",0.338,629025
"10","RCP 8.5","No logging",0,48,"PG",0.054,217925
"10","RCP 8.5","No logging",0,49,"EN",0.356,629025
"10","RCP 8.5","No logging",0,49,"PG",0.055,217925
"10","RCP 8.5","No logging",0,50,"EN",0.364,629025
"10","RCP 8.5","No logging",0,50,"PG",0.058,217925
"10","RCP 8.5","No logging",0,51,"EN",0.36,629025
"10","RCP 8.5","No logging",0,51,"PG",0.058,217925
"10","RCP 8.5","No logging",0,52,"EN",0.357,629025
"10","RCP 8.5","No logging",0,52,"PG",0.058,217925
"10","RCP 8.5","No logging",0,53,"EN",0.359,629025
"10","RCP 8.5","No logging",0,53,"PG",0.059,217925
"10","RCP 8.5","No logging",0,54,"EN",0.36,629025
"10","RCP 8.5","No logging",0,54,"PG",0.059,217925
"10","RCP 8.5","No logging",0,55,"EN",0.357,629025
"10","RCP 8.5","No logging",0,55,"PG",0.059,217925
"10","RCP 8.5","No logging",0,56,"EN",0.382,629025
"10","RCP 8.5","No logging",0,56,"PG",0.059,217925
"10","RCP 8.5","No logging",0,57,"EN",0.38,629025
"10","RCP 8.5","No logging",0,57,"PG",0.059,217925
"10","RCP 8.5","No logging",0,58,"EN",0.376,629025
"10","RCP 8.5","No logging",0,58,"PG",0.06,217925
"10","RCP 8.5","No logging",0,59,"EN",0.389,629025
"10","RCP 8.5","No logging",0,59,"PG",0.064,217925
"10","RCP 8.5","No logging",0,60,"EN",0.393,629025
"10","RCP 8.5","No logging",0,60,"PG",0.065,217925
"10","RCP 8.5","No logging",0,61,"EN",0.404,629025
"10","RCP 8.5","No logging",0,61,"PG",0.066,217925
"10","RCP 8.5","No logging",0,62,"EN",0.406,629025
"10","RCP 8.5","No logging",0,62,"PG",0.066,217925
"10","RCP 8.5","No logging",0,63,"EN",0.413,629025
"10","RCP 8.5","No logging",0,63,"PG",0.067,217925
"10","RCP 8.5","No logging",0,64,"EN",0.411,629025
"10","RCP 8.5","No logging",0,64,"PG",0.066,217925
"10","RCP 8.5","No logging",0,65,"EN",0.42,629025
"10","RCP 8.5","No logging",0,65,"PG",0.067,217925
"10","RCP 8.5","No logging",0,66,"EN",0.42,629025
"10","RCP 8.5","No logging",0,66,"PG",0.067,217925
"10","RCP 8.5","No logging",0,67,"EN",0.43,629025
"10","RCP 8.5","No logging",0,67,"PG",0.067,217925
"10","RCP 8.5","No logging",0,68,"EN",0.434,629025
"10","RCP 8.5","No logging",0,68,"PG",0.066,217925
"10","RCP 8.5","No logging",0,69,"EN",0.431,629025
"10","RCP 8.5","No logging",0,69,"PG",0.066,217925
"10","RCP 8.5","No logging",0,70,"EN",0.459,629025
"10","RCP 8.5","No logging",0,70,"PG",0.07,217925
"10","RCP 8.5","No logging",0,71,"EN",0.468,629025
"10","RCP 8.5","No logging",0,71,"PG",0.07,217925
"10","RCP 8.5","No logging",0,72,"EN",0.472,629025
"10","RCP 8.5","No logging",0,72,"PG",0.07,217925
"10","RCP 8.5","No logging",0,73,"EN",0.481,629025
"10","RCP 8.5","No logging",0,73,"PG",0.071,217925
"10","RCP 8.5","No logging",0,74,"EN",0.481,629025
"10","RCP 8.5","No logging",0,74,"PG",0.071,217925
"10","RCP 8.5","No logging",0,75,"EN",0.483,629025
"10","RCP 8.5","No logging",0,75,"PG",0.071,217925
"10","RCP 8.5","No logging",0,76,"EN",0.484,629025
"10","RCP 8.5","No logging",0,76,"PG",0.071,217925
"10","RCP 8.5","No logging",0,77,"EN",0.489,629025
"10","RCP 8.5","No logging",0,77,"PG",0.073,217925
"10","RCP 8.5","No logging",0,78,"EN",0.488,629025
"10","RCP 8.5","No logging",0,78,"PG",0.073,217925
"10","RCP 8.5","No logging",0,79,"EN",0.486,629025
"10","RCP 8.5","No logging",0,79,"PG",0.073,217925
"10","RCP 8.5","No logging",0,80,"EN",0.488,629025
"10","RCP 8.5","No logging",0,80,"PG",0.074,217925
"10","RCP 8.5","No logging",0,81,"EN",0.496,629025
"10","RCP 8.5","No logging",0,81,"PG",0.073,217925
"10","RCP 8.5","No logging",0,82,"EN",0.497,629025
"10","RCP 8.5","No logging",0,82,"PG",0.074,217925
"10","RCP 8.5","No logging",0,83,"EN",0.5,629025
"10","RCP 8.5","No logging",0,83,"PG",0.073,217925
"10","RCP 8.5","No logging",0,84,"EN",0.499,629025
"10","RCP 8.5","No logging",0,84,"PG",0.073,217925
"10","RCP 8.5","No logging",0,85,"EN",0.504,629025
"10","RCP 8.5","No logging",0,85,"PG",0.074,217925
"10","RCP 8.5","No logging",0,86,"EN",0.503,629025
"10","RCP 8.5","No logging",0,86,"PG",0.074,217925
"10","RCP 8.5","No logging",0,87,"EN",0.505,629025
"10","RCP 8.5","No logging",0,87,"PG",0.074,217925
"10","RCP 8.5","No logging",0,88,"EN",0.507,629025
"10","RCP 8.5","No logging",0,88,"PG",0.074,217925
"10","RCP 8.5","No logging",0,89,"EN",0.509,629025
"10","RCP 8.5","No logging",0,89,"PG",0.076,217925
"10","RCP 8.5","No logging",0,90,"EN",0.511,629025
"10","RCP 8.5","No logging",0,90,"PG",0.076,217925
"10","RCP 8.5","No logging",0,91,"EN",0.521,629025
"10","RCP 8.5","No logging",0,91,"PG",0.077,217925
"10","RCP 8.5","No logging",0,92,"EN",0.537,629025
"10","RCP 8.5","No logging",0,92,"PG",0.077,217925
"10","RCP 8.5","No logging",0,93,"EN",0.544,629025
"10","RCP 8.5","No logging",0,93,"PG",0.077,217925
"10","RCP 8.5","No logging",0,94,"EN",0.544,629025
"10","RCP 8.5","No logging",0,94,"PG",0.076,217925
"10","RCP 8.5","No logging",0,95,"EN",0.544,629025
"10","RCP 8.5","No logging",0,95,"PG",0.076,217925
"10","RCP 8.5","No logging",0,96,"EN",0.546,629025
"10","RCP 8.5","No logging",0,96,"PG",0.076,217925
"10","RCP 8.5","No logging",0,97,"EN",0.546,629025
"10","RCP 8.5","No logging",0,97,"PG",0.075,217925
"10","RCP 8.5","No logging",0,98,"EN",0.549,629025
"10","RCP 8.5","No logging",0,98,"PG",0.076,217925
"10","RCP 8.5","No logging",0,99,"EN",0.548,629025
"10","RCP 8.5","No logging",0,99,"PG",0.075,217925
"10","RCP 8.5","No logging",0,100,"EN",0.545,629025
"10","RCP 8.5","No logging",0,100,"PG",0.075,217925
"10","RCP 8.5","No logging",0,101,"EN",0.543,629025
"10","RCP 8.5","No logging",0,101,"PG",0.075,217925
"10","RCP 8.5","No logging",0,102,"EN",0.549,629025
"10","RCP 8.5","No logging",0,102,"PG",0.075,217925
"10","RCP 8.5","No logging",0,103,"EN",0.549,629025
"10","RCP 8.5","No logging",0,103,"PG",0.075,217925
"10","RCP 8.5","No logging",0,104,"EN",0.546,629025
"10","RCP 8.5","No logging",0,104,"PG",0.075,217925
"10","RCP 8.5","No logging",0,105,"EN",0.545,629025
"10","RCP 8.5","No logging",0,105,"PG",0.075,217925
"10","RCP 8.5","No logging",0,106,"EN",0.544,629025
"10","RCP 8.5","No logging",0,106,"PG",0.075,217925
"10","RCP 8.5","No logging",0,107,"EN",0.549,629025
"10","RCP 8.5","No logging",0,107,"PG",0.077,217925
"10","RCP 8.5","No logging",0,108,"EN",0.546,629025
"10","RCP 8.5","No logging",0,108,"PG",0.076,217925
"10","RCP 8.5","No logging",0,109,"EN",0.544,629025
"10","RCP 8.5","No logging",0,109,"PG",0.076,217925
"10","RCP 8.5","No logging",0,110,"EN",0.541,629025
"10","RCP 8.5","No logging",0,110,"PG",0.076,217925
"10","RCP 8.5","No logging",0,111,"EN",0.54,629025
"10","RCP 8.5","No logging",0,111,"PG",0.074,217925
"10","RCP 8.5","No logging",0,112,"EN",0.539,629025
"10","RCP 8.5","No logging",0,112,"PG",0.073,217925
"10","RCP 8.5","No logging",0,113,"EN",0.537,629025
"10","RCP 8.5","No logging",0,113,"PG",0.072,217925
"10","RCP 8.5","No logging",0,114,"EN",0.536,629025
"10","RCP 8.5","No logging",0,114,"PG",0.072,217925
"10","RCP 8.5","No logging",0,115,"EN",0.534,629025
"10","RCP 8.5","No logging",0,115,"PG",0.071,217925
"10","RCP 8.5","No logging",0,116,"EN",0.535,629025
"10","RCP 8.5","No logging",0,116,"PG",0.07,217925
"10","RCP 8.5","No logging",0,117,"EN",0.535,629025
"10","RCP 8.5","No logging",0,117,"PG",0.071,217925
"10","RCP 8.5","No logging",0,118,"EN",0.532,629025
"10","RCP 8.5","No logging",0,118,"PG",0.07,217925
"10","RCP 8.5","No logging",0,119,"EN",0.53,629025
"10","RCP 8.5","No logging",0,119,"PG",0.073,217925
"10","RCP 8.5","No logging",0,120,"EN",0.527,629025
"10","RCP 8.5","No logging",0,120,"PG",0.072,217925
"10","RCP 8.5","No logging",0,121,"EN",0.53,629025
"10","RCP 8.5","No logging",0,121,"PG",0.073,217925
"10","RCP 8.5","No logging",0,122,"EN",0.526,629025
"10","RCP 8.5","No logging",0,122,"PG",0.072,217925
"10","RCP 8.5","No logging",0,123,"EN",0.525,629025
"10","RCP 8.5","No logging",0,123,"PG",0.07,217925
"10","RCP 8.5","No logging",0,124,"EN",0.523,629025
"10","RCP 8.5","No logging",0,124,"PG",0.07,217925
"10","RCP 8.5","No logging",0,125,"EN",0.517,629025
"10","RCP 8.5","No logging",0,125,"PG",0.071,217925
"10","RCP 8.5","No logging",0,126,"EN",0.516,629025
"10","RCP 8.5","No logging",0,126,"PG",0.071,217925
"10","RCP 8.5","No logging",0,127,"EN",0.527,629025
"10","RCP 8.5","No logging",0,127,"PG",0.073,217925
"10","RCP 8.5","No logging",0,128,"EN",0.523,629025
"10","RCP 8.5","No logging",0,128,"PG",0.073,217925
"10","RCP 8.5","No logging",0,129,"EN",0.519,629025
"10","RCP 8.5","No logging",0,129,"PG",0.072,217925
"10","RCP 8.5","No logging",0,130,"EN",0.52,629025
"10","RCP 8.5","No logging",0,130,"PG",0.072,217925
"10","RCP 8.5","No logging",0,131,"EN",0.517,629025
"10","RCP 8.5","No logging",0,131,"PG",0.072,217925
"10","RCP 8.5","No logging",0,132,"EN",0.517,629025
"10","RCP 8.5","No logging",0,132,"PG",0.072,217925
"10","RCP 8.5","No logging",0,133,"EN",0.512,629025
"10","RCP 8.5","No logging",0,133,"PG",0.071,217925
"10","RCP 8.5","No logging",0,134,"EN",0.51,629025
"10","RCP 8.5","No logging",0,134,"PG",0.071,217925
"10","RCP 8.5","No logging",0,135,"EN",0.506,629025
"10","RCP 8.5","No logging",0,135,"PG",0.07,217925
"10","RCP 8.5","No logging",0,136,"EN",0.502,629025
"10","RCP 8.5","No logging",0,136,"PG",0.069,217925
"10","RCP 8.5","No logging",0,137,"EN",0.507,629025
"10","RCP 8.5","No logging",0,137,"PG",0.07,217925
"10","RCP 8.5","No logging",0,138,"EN",0.505,629025
"10","RCP 8.5","No logging",0,138,"PG",0.07,217925
"10","RCP 8.5","No logging",0,139,"EN",0.505,629025
"10","RCP 8.5","No logging",0,139,"PG",0.07,217925
"10","RCP 8.5","No logging",0,140,"EN",0.524,629025
"10","RCP 8.5","No logging",0,140,"PG",0.075,217925
"10","RCP 8.5","No logging",0,141,"EN",0.522,629025
"10","RCP 8.5","No logging",0,141,"PG",0.075,217925
"10","RCP 8.5","No logging",0,142,"EN",0.521,629025
"10","RCP 8.5","No logging",0,142,"PG",0.075,217925
"10","RCP 8.5","No logging",0,143,"EN",0.518,629025
"10","RCP 8.5","No logging",0,143,"PG",0.075,217925
"10","RCP 8.5","No logging",0,144,"EN",0.518,629025
"10","RCP 8.5","No logging",0,144,"PG",0.075,217925
"10","RCP 8.5","No logging",0,145,"EN",0.522,629025
"10","RCP 8.5","No logging",0,145,"PG",0.075,217925
"10","RCP 8.5","No logging",0,146,"EN",0.519,629025
"10","RCP 8.5","No logging",0,146,"PG",0.075,217925
"10","RCP 8.5","No logging",0,147,"EN",0.52,629025
"10","RCP 8.5","No logging",0,147,"PG",0.075,217925
"10","RCP 8.5","No logging",0,148,"EN",0.519,629025
"10","RCP 8.5","No logging",0,148,"PG",0.076,217925
"10","RCP 8.5","No logging",0,149,"EN",0.526,629025
"10","RCP 8.5","No logging",0,149,"PG",0.077,217925
"10","RCP 8.5","No logging",0,150,"EN",0.53,629025
"10","RCP 8.5","No logging",0,150,"PG",0.077,217925
"10","RCP 8.5","No logging",1,0,"EN",0.191,629025
"10","RCP 8.5","No logging",1,0,"PG",0.045,217925
"10","RCP 8.5","No logging",1,1,"EN",0.204,629025
"10","RCP 8.5","No logging",1,1,"PG",0.045,217925
"10","RCP 8.5","No logging",1,2,"EN",0.202,629025
"10","RCP 8.5","No logging",1,2,"PG",0.046,217925
"10","RCP 8.5","No logging",1,3,"EN",0.219,629025
"10","RCP 8.5","No logging",1,3,"PG",0.048,217925
"10","RCP 8.5","No logging",1,4,"EN",0.218,629025
"10","RCP 8.5","No logging",1,4,"PG",0.048,217925
"10","RCP 8.5","No logging",1,5,"EN",0.223,629025
"10","RCP 8.5","No logging",1,5,"PG",0.048,217925
"10","RCP 8.5","No logging",1,6,"EN",0.219,629025
"10","RCP 8.5","No logging",1,6,"PG",0.048,217925
"10","RCP 8.5","No logging",1,7,"EN",0.214,629025
"10","RCP 8.5","No logging",1,7,"PG",0.048,217925
"10","RCP 8.5","No logging",1,8,"EN",0.211,629025
"10","RCP 8.5","No logging",1,8,"PG",0.048,217925
"10","RCP 8.5","No logging",1,9,"EN",0.205,629025
"10","RCP 8.5","No logging",1,9,"PG",0.047,217925
"10","RCP 8.5","No logging",1,10,"EN",0.204,629025
"10","RCP 8.5","No logging",1,10,"PG",0.047,217925
"10","RCP 8.5","No logging",1,11,"EN",0.199,629025
"10","RCP 8.5","No logging",1,11,"PG",0.047,217925
"10","RCP 8.5","No logging",1,12,"EN",0.198,629025
"10","RCP 8.5","No logging",1,12,"PG",0.047,217925
"10","RCP 8.5","No logging",1,13,"EN",0.196,629025
"10","RCP 8.5","No logging",1,13,"PG",0.047,217925
"10","RCP 8.5","No logging",1,14,"EN",0.195,629025
"10","RCP 8.5","No logging",1,14,"PG",0.047,217925
"10","RCP 8.5","No logging",1,15,"EN",0.2,629025
"10","RCP 8.5","No logging",1,15,"PG",0.048,217925
"10","RCP 8.5","No logging",1,16,"EN",0.203,629025
"10","RCP 8.5","No logging",1,16,"PG",0.049,217925
"10","RCP 8.5","No logging",1,17,"EN",0.205,629025
"10","RCP 8.5","No logging",1,17,"PG",0.05,217925
"10","RCP 8.5","No logging",1,18,"EN",0.211,629025
"10","RCP 8.5","No logging",1,18,"PG",0.05,217925
"10","RCP 8.5","No logging",1,19,"EN",0.208,629025
"10","RCP 8.5","No logging",1,19,"PG",0.049,217925
"10","RCP 8.5","No logging",1,20,"EN",0.214,629025
"10","RCP 8.5","No logging",1,20,"PG",0.051,217925
"10","RCP 8.5","No logging",1,21,"EN",0.213,629025
"10","RCP 8.5","No logging",1,21,"PG",0.05,217925
"10","RCP 8.5","No logging",1,22,"EN",0.214,629025
"10","RCP 8.5","No logging",1,22,"PG",0.051,217925
"10","RCP 8.5","No logging",1,23,"EN",0.212,629025
"10","RCP 8.5","No logging",1,23,"PG",0.051,217925
"10","RCP 8.5","No logging",1,24,"EN",0.221,629025
"10","RCP 8.5","No logging",1,24,"PG",0.051,217925
"10","RCP 8.5","No logging",1,25,"EN",0.227,629025
"10","RCP 8.5","No logging",1,25,"PG",0.053,217925
"10","RCP 8.5","No logging",1,26,"EN",0.229,629025
"10","RCP 8.5","No logging",1,26,"PG",0.053,217925
"10","RCP 8.5","No logging",1,27,"EN",0.228,629025
"10","RCP 8.5","No logging",1,27,"PG",0.053,217925
"10","RCP 8.5","No logging",1,28,"EN",0.226,629025
"10","RCP 8.5","No logging",1,28,"PG",0.052,217925
"10","RCP 8.5","No logging",1,29,"EN",0.222,629025
"10","RCP 8.5","No logging",1,29,"PG",0.051,217925
"10","RCP 8.5","No logging",1,30,"EN",0.219,629025
"10","RCP 8.5","No logging",1,30,"PG",0.05,217925
"10","RCP 8.5","No logging",1,31,"EN",0.243,629025
"10","RCP 8.5","No logging",1,31,"PG",0.051,217925
"10","RCP 8.5","No logging",1,32,"EN",0.241,629025
"10","RCP 8.5","No logging",1,32,"PG",0.051,217925
"10","RCP 8.5","No logging",1,33,"EN",0.247,629025
"10","RCP 8.5","No logging",1,33,"PG",0.051,217925
"10","RCP 8.5","No logging",1,34,"EN",0.248,629025
"10","RCP 8.5","No logging",1,34,"PG",0.051,217925
"10","RCP 8.5","No logging",1,35,"EN",0.247,629025
"10","RCP 8.5","No logging",1,35,"PG",0.05,217925
"10","RCP 8.5","No logging",1,36,"EN",0.258,629025
"10","RCP 8.5","No logging",1,36,"PG",0.051,217925
"10","RCP 8.5","No logging",1,37,"EN",0.313,629025
"10","RCP 8.5","No logging",1,37,"PG",0.055,217925
"10","RCP 8.5","No logging",1,38,"EN",0.314,629025
"10","RCP 8.5","No logging",1,38,"PG",0.055,217925
"10","RCP 8.5","No logging",1,39,"EN",0.312,629025
"10","RCP 8.5","No logging",1,39,"PG",0.055,217925
"10","RCP 8.5","No logging",1,40,"EN",0.333,629025
"10","RCP 8.5","No logging",1,40,"PG",0.056,217925
"10","RCP 8.5","No logging",1,41,"EN",0.333,629025
"10","RCP 8.5","No logging",1,41,"PG",0.056,217925
"10","RCP 8.5","No logging",1,42,"EN",0.33,629025
"10","RCP 8.5","No logging",1,42,"PG",0.056,217925
"10","RCP 8.5","No logging",1,43,"EN",0.328,629025
"10","RCP 8.5","No logging",1,43,"PG",0.056,217925
"10","RCP 8.5","No logging",1,44,"EN",0.325,629025
"10","RCP 8.5","No logging",1,44,"PG",0.055,217925
"10","RCP 8.5","No logging",1,45,"EN",0.323,629025
"10","RCP 8.5","No logging",1,45,"PG",0.056,217925
"10","RCP 8.5","No logging",1,46,"EN",0.332,629025
"10","RCP 8.5","No logging",1,46,"PG",0.056,217925
"10","RCP 8.5","No logging",1,47,"EN",0.331,629025
"10","RCP 8.5","No logging",1,47,"PG",0.055,217925
"10","RCP 8.5","No logging",1,48,"EN",0.33,629025
"10","RCP 8.5","No logging",1,48,"PG",0.055,217925
"10","RCP 8.5","No logging",1,49,"EN",0.331,629025
"10","RCP 8.5","No logging",1,49,"PG",0.053,217925
"10","RCP 8.5","No logging",1,50,"EN",0.33,629025
"10","RCP 8.5","No logging",1,50,"PG",0.053,217925
"10","RCP 8.5","No logging",1,51,"EN",0.346,629025
"10","RCP 8.5","No logging",1,51,"PG",0.053,217925
"10","RCP 8.5","No logging",1,52,"EN",0.346,629025
"10","RCP 8.5","No logging",1,52,"PG",0.053,217925
"10","RCP 8.5","No logging",1,53,"EN",0.346,629025
"10","RCP 8.5","No logging",1,53,"PG",0.053,217925
"10","RCP 8.5","No logging",1,54,"EN",0.354,629025
"10","RCP 8.5","No logging",1,54,"PG",0.055,217925
"10","RCP 8.5","No logging",1,55,"EN",0.369,629025
"10","RCP 8.5","No logging",1,55,"PG",0.059,217925
"10","RCP 8.5","No logging",1,56,"EN",0.37,629025
"10","RCP 8.5","No logging",1,56,"PG",0.06,217925
"10","RCP 8.5","No logging",1,57,"EN",0.373,629025
"10","RCP 8.5","No logging",1,57,"PG",0.062,217925
"10","RCP 8.5","No logging",1,58,"EN",0.373,629025
"10","RCP 8.5","No logging",1,58,"PG",0.063,217925
"10","RCP 8.5","No logging",1,59,"EN",0.376,629025
"10","RCP 8.5","No logging",1,59,"PG",0.062,217925
"10","RCP 8.5","No logging",1,60,"EN",0.382,629025
"10","RCP 8.5","No logging",1,60,"PG",0.063,217925
"10","RCP 8.5","No logging",1,61,"EN",0.402,629025
"10","RCP 8.5","No logging",1,61,"PG",0.063,217925
"10","RCP 8.5","No logging",1,62,"EN",0.407,629025
"10","RCP 8.5","No logging",1,62,"PG",0.069,217925
"10","RCP 8.5","No logging",1,63,"EN",0.407,629025
"10","RCP 8.5","No logging",1,63,"PG",0.069,217925
"10","RCP 8.5","No logging",1,64,"EN",0.407,629025
"10","RCP 8.5","No logging",1,64,"PG",0.068,217925
"10","RCP 8.5","No logging",1,65,"EN",0.404,629025
"10","RCP 8.5","No logging",1,65,"PG",0.067,217925
"10","RCP 8.5","No logging",1,66,"EN",0.41,629025
"10","RCP 8.5","No logging",1,66,"PG",0.068,217925
"10","RCP 8.5","No logging",1,67,"EN",0.408,629025
"10","RCP 8.5","No logging",1,67,"PG",0.067,217925
"10","RCP 8.5","No logging",1,68,"EN",0.412,629025
"10","RCP 8.5","No logging",1,68,"PG",0.067,217925
"10","RCP 8.5","No logging",1,69,"EN",0.41,629025
"10","RCP 8.5","No logging",1,69,"PG",0.067,217925
"10","RCP 8.5","No logging",1,70,"EN",0.408,629025
"10","RCP 8.5","No logging",1,70,"PG",0.066,217925
"10","RCP 8.5","No logging",1,71,"EN",0.407,629025
"10","RCP 8.5","No logging",1,71,"PG",0.066,217925
"10","RCP 8.5","No logging",1,72,"EN",0.406,629025
"10","RCP 8.5","No logging",1,72,"PG",0.066,217925
"10","RCP 8.5","No logging",1,73,"EN",0.416,629025
"10","RCP 8.5","No logging",1,73,"PG",0.067,217925
"10","RCP 8.5","No logging",1,74,"EN",0.452,629025
"10","RCP 8.5","No logging",1,74,"PG",0.068,217925
"10","RCP 8.5","No logging",1,75,"EN",0.45,629025
"10","RCP 8.5","No logging",1,75,"PG",0.068,217925
"10","RCP 8.5","No logging",1,76,"EN",0.453,629025
"10","RCP 8.5","No logging",1,76,"PG",0.069,217925
"10","RCP 8.5","No logging",1,77,"EN",0.455,629025
"10","RCP 8.5","No logging",1,77,"PG",0.069,217925
"10","RCP 8.5","No logging",1,78,"EN",0.456,629025
"10","RCP 8.5","No logging",1,78,"PG",0.069,217925
"10","RCP 8.5","No logging",1,79,"EN",0.462,629025
"10","RCP 8.5","No logging",1,79,"PG",0.068,217925
"10","RCP 8.5","No logging",1,80,"EN",0.469,629025
