"ID_PE","suivi","DOM_BIO","TYPE_COUV","GR_ESS","CL_AGE","DEP_SUR","CL_DRAI","den","ST","denPIG","STPIG","denEPN","STEPN","DQM","denRel2sp","codSol","codSOl","esse"
219600402,"PEP","5","R","EE","070","1A",40,1550,27.832,0,0,1,1,151.203351663375,1,"Tills","Tills","EPN"
700300601,"PEP","6","R","ENEN","120","7T",50,1000,19.234,0,0,1,1,156.491179954131,1,"Organic","Organic","EPN"
1202600802,"PEP","6","R","ENEN","120","1AM",30,400,6.532,0,0,1,1,144.194319463442,1,"Tills","Tills","EPN"
1202610001,"PEP","6","R","ENEN","120","7E",60,2675,26.302,0,0,0.981308411214953,0.983575393506197,111.889041340946,0.981308411214953,"Organic","Organic","EPN"
1202700502,"PEP","6","R","ENEN","090","4GA",30,1550,34.869,0.225806451612903,0.305600963606642,0.774193548387097,0.694399036393358,169.24231470686,1,"Argiles Mésiques","Argiles Mésiques","EPN"
1202700802,"PEP","6","R","ENEN","120","4GA",40,850,19.591,0,0,1,1,171.30652238847,1,"Argiles Hidriques","Argiles Hidriques","EPN"
1202701101,"PEP","6","R","ENEN","070","1A",30,698,21.199,0,0,0.560171919770774,0.61941601018916,196.645963158208,0.560171919770774,"Tills","Tills","EPN"
1219605401,"PEP","6","R","PGPG","070","2BE",20,1775,24.714,0.774647887323944,0.825564457392571,0.225352112676056,0.174435542607429,133.145778645189,1,"Sables Mésiques","Sables Mésiques","PIG"
1219605601,"PEP","6","R","ENEN","070","1AM",30,3200,35.673,0.0234375,0.0541866397555574,0.9765625,0.945813360244443,119.13788529386,1,"Tills","Tills","EPN"
1219612402,"PEP","6","R","ENEN","070","2BE",30,1675,18.188,0.0447761194029851,0.0749395205630086,0.955223880597015,0.925060479436991,117.5818059833,1,"Sables Mésiques","Sables Mésiques","EPN"
1319611502,"PEP","5","R","ENSB","070","6S",30,1800,29.644,0.0416666666666667,0.117156928889489,0.916666666666667,0.846950479017676,144.806217377511,0.958333333333333,"Sables Mésiques","Sables Mésiques","EPN"
1319616201,"PEP","5","R","ENEN","120","9S",40,1066,22.38,0.437148217636023,0.600804289544236,0.562851782363977,0.399195710455764,163.49576137615,1,"Sables Hidriques","Sables Hidriques","EPN"
1319620701,"PEP","5","R","PGEN","090","1A",40,350,8.216,0.357142857142857,0.484785783836417,0.642857142857143,0.515214216163583,172.882586907532,1,"Tills","Tills","EPN"
1319621802,"PEP","6","R","ENEN","070","1BD",30,1000,23.864,0,0,0.925,0.956964465303386,174.311756618881,0.925,"Tills","Tills","EPN"
1319621901,"PEP","6","R","ENEN","120","1A",40,1400,27.635,0,0,0.964285714285714,0.985091369639949,158.533400759129,0.964285714285714,"Tills","Tills","EPN"
1404700101,"PEP","6","R","ENSB","120","1AM",30,1250,19.15,0,0,0.8,0.809242819843342,139.663989006983,0.8,"Tills","Tills","EPN"
1404700202,"PEP","6","R","ENEN","090","1AM",20,750,9.389,0,0,0.933333333333333,0.933965278517414,126.25078790787,0.933333333333333,"Tills","Tills","EPN"
1519612102,"PEP","5","M","PGENPE","070","1A",30,2150,44.115,0.0232558139534884,0.0231440553099853,0.813953488372093,0.803785560466961,161.632604522254,0.837209302325581,"Tills","Tills","EPN"
1619611902,"PEP","5","R","ENEN","120","1A",40,925,11.446,0,0,1,1,125.519460444634,1,"Tills","Tills","EPN"
1619612002,"PEP","5","R","ENEN","070","1A",40,1250,20.066,0,0,1,1,142.965239704358,1,"Tills","Tills","EPN"
1619612301,"PEP","5","R","ENEN","090","1A",30,1775,36.195,0,0,0.971830985915493,0.974416355850256,161.131396511657,0.971830985915493,"Tills","Tills","EPN"
7009800301,"PEP","5","R","SBEN","070","1A",30,1725,27.355,0,0,0.811594202898551,0.888941692560775,142.095023821794,0.811594202898551,"Tills","Tills","EPN"
7009800302,"PEP","5","R","ENEN","070","1A",40,1675,23.322,0,0,0.582089552238806,0.674298945201955,133.14674356057,0.582089552238806,"Tills","Tills","EPN"
7009901102,"PEP","5","M","PEPEE","070","1AY",20,41,2.596,0,0,0.609756097560976,0.0966872110939908,283.932741010729,0.609756097560976,"Tills","Tills","EPN"
7100300101,"PEP","5","R","PGPG","070","2BE",30,807,22.962,0.659231722428749,0.712045989025346,0.247831474597274,0.204337601254246,190.336968607253,0.907063197026022,"Sables Mésiques","Sables Mésiques","PIG"
7100300501,"PEP","5","R","PGEN","070","1A",31,691,20.569,0,0,0.795947901591896,0.717341630609169,194.68057698688,0.795947901591896,"Tills","Tills","EPN"
7100300502,"PEP","5","R","PGEN","070","1A",30,1500,23.001,0.7,0.723403330289987,0.3,0.276596669710013,139.727789573044,1,"Tills","Tills","PIG"
7100400902,"PEP","6","R","EE","120","1A",40,575,10.28,0,0,1,1,150.875142850708,1,"Tills","Tills","EPN"
7100401102,"PEP","6","R","EE","120","1A",30,800,11.277,0,0,0.96875,0.981555378203423,133.969783654647,0.96875,"Tills","Tills","EPN"
7100605702,"PEP","5","R","MLEN","120","2BE",40,1082,18.538,0,0,0.89279112754159,0.75547524004747,147.697405982989,0.89279112754159,"Sables Hidriques","Sables Hidriques","EPN"
7100607102,"PEP","5","R","ENEN","120","R",10,550,13.228,0,0,0.909090909090909,0.92462957363169,174.993052837465,0.909090909090909,"RocSolMinces","RocSolMinces","EPN"
7100900601,"PEP","6","R","ENEN","120","4GS",20,700,9.359,0,0,1,1,130.473034428993,1,"Sables Mésiques","Sables Mésiques","EPN"
7100900802,"PEP","6","R","EE","120","1BP",20,650,16.325,0,0,0.923076923076923,0.956998468606432,178.82365859567,0.923076923076923,"Tills","Tills","EPN"
7100901302,"PEP","6","R","ENEN","090","1A",30,1100,19.194,0,0,1,1,149.053254124603,1,"Tills","Tills","EPN"
7100901401,"PEP","6","R","EE","120","2A",20,1025,16.431,0,0,1,1,142.864762794522,1,"Sables Mésiques","Sables Mésiques","EPN"
7100901402,"PEP","6","R","EE","120","1A",30,450,10.298,0,0,0.777777777777778,0.768887162555836,170.696747555311,0.777777777777778,"Tills","Tills","EPN"
7100901902,"PEP","6","R","ENEN","070","1A",40,425,4.909,0.0588235294117647,0.0466490120187411,0.941176470588235,0.953350987981259,121.271042323092,1,"Tills","Tills","EPN"
7101000101,"PEP","6","R","EE","090","1A",30,1525,36.759,0,0,0.950819672131147,0.975488995892162,175.187042759352,0.950819672131147,"Tills","Tills","EPN"
7101000302,"PEP","6","R","ENPG","120","1A",30,775,24.338,0.290322580645161,0.383967458295669,0.67741935483871,0.607486235516476,199.961622252595,0.967741935483871,"Tills","Tills","EPN"
7101000501,"PEP","6","R","EE","120","1A",40,50,0.425,0,0,1,1,104.031418957202,1,"Tills","Tills","EPN"
7101000902,"PEP","6","R","ENPG","090","1A",30,1182,30.573,0.0423011844331641,0.0403951198770157,0.89424703891709,0.921008733195957,181.47439164615,0.936548223350254,"Tills","Tills","EPN"
7101001001,"PEP","6","R","EE","120","1A",50,600,12.093,0,0,0.666666666666667,0.597535764491855,160.194079241828,0.666666666666667,"Tills","Tills","EPN"
7101001301,"PEP","6","R","ENEN","120","1A",40,2425,29.228,0,0,0.927835051546392,0.904714657178048,123.879298443665,0.927835051546392,"Tills","Tills","EPN"
7101001501,"PEP","6","R","ENPG","090","1A",30,3125,45.011,0.128,0.139454799937793,0.872,0.860545200062207,135.42204860134,1,"Tills","Tills","EPN"
7101001502,"PEP","6","R","EE","070","1A",40,775,25.559,0,0,1,1,204.916126111388,1,"Tills","Tills","EPN"
7101001602,"PEP","6","R","PGEN","090","1A",30,1650,25.3,0,0,1,1,139.724752111449,1,"Tills","Tills","EPN"
7101001701,"PEP","6","R","ENEN","120","1A",40,1175,17.325,0,0,0.978723404255319,0.954689754689755,137.016461544129,0.978723404255319,"Tills","Tills","EPN"
7101001901,"PEP","6","R","EE","120","1BD",30,2675,41.195,0,0,0.97196261682243,0.98235222721204,140.028172125903,0.97196261682243,"Tills","Tills","EPN"
7101002302,"PEP","6","R","EE","070","1AM",20,191,8.318,0,0,0.523560209424084,0.334214955518153,235.476641865887,0.523560209424084,"Tills","Tills","EPN"
7101002401,"PEP","6","R","ES","120","1AY",30,400,10.222,0,0,0.75,0.835844257483858,180.38191862187,0.75,"Tills","Tills","EPN"
7101002501,"PEP","6","R","EE","070","2A",30,950,9.7,0,0,1,1,114.019497796746,1,"Sables Mésiques","Sables Mésiques","EPN"
7101002502,"PEP","6","R","ENEN","070","2A",30,2575,26.704,0,0,1,1,114.909147400686,1,"Sables Mésiques","Sables Mésiques","EPN"
7101002702,"PEP","6","R","EE","120","1A",40,1475,19.935,0,0,0.966101694915254,0.944720341108603,131.179861838869,0.966101694915254,"Tills","Tills","EPN"
7101003102,"PEP","6","R","ENEN","120","1A",30,975,14.854,0,0,1,1,139.275415017156,1,"Tills","Tills","EPN"
7101003501,"PEP","6","R","EE","070","1A",30,1550,17.308,0,0,0.951612903225806,0.947249826669748,119.237442810218,0.951612903225806,"Tills","Tills","EPN"
7101005301,"PEP","6","R","ENEN","120","1BP",20,1225,19.547,0,0,0.979591836734694,0.979434184273802,142.536821969246,0.979591836734694,"Tills","Tills","EPN"
7102500902,"PEP","6","R","EE","120","R1A",20,1375,25.71,0,0,0.963636363636364,0.960676779463244,154.296028806827,0.963636363636364,"RocSolMinces","RocSolMinces","EPN"
7108600201,"PEP","6","R","ENEN","120","1AY",30,966,35.843,0,0,0.89648033126294,0.955946767848673,217.354518113735,0.89648033126294,"Tills","Tills","EPN"
7108700102,"PEP","6","R","ENEN","120","1AY",30,425,9.999,0,0,0.941176470588235,0.974497449744974,173.076808571882,0.941176470588235,"Tills","Tills","EPN"
7200701301,"PEP","6","F","PTPT","090","4GA",40,1664,50.128,0,0,0.525841346153846,0.351420363868497,195.847750268281,0.525841346153846,"Argiles Hidriques","Argiles Hidriques","EPN"
7200701402,"PEP","6","R","EE","120","4GA",50,175,1.62,0,0,1,1,108.565926316579,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7200701501,"PEP","6","R","ENEN","070","7T",50,2000,21.992,0,0,1,1,118.32388615114,1,"Organic","Organic","EPN"
7200800701,"PEP","6","R","EE","120","1AY",40,691,24.197,0,0,0.963820549927641,0.986072653634748,211.152777194309,0.963820549927641,"Tills","Tills","EPN"
7200800801,"PEP","6","R","ENRX","090","4GA",40,1475,34.923,0.101694915254237,0.153337342152736,0.898305084745763,0.846662657847264,173.626024411882,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7200800901,"PEP","6","R","EE","120","4GA",40,575,5.718,0,0,1,1,112.523494874515,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7200900101,"PEP","6","R","EE","070","1A",40,816,18.882,0,0,0.980392156862745,0.925325707022561,171.646114383497,0.980392156862745,"Tills","Tills","EPN"
7200900301,"PEP","6","R","ENEN","070","1AY",30,925,29.357,0,0,0.972972972972973,0.986136185577545,201.020352108774,0.972972972972973,"Tills","Tills","EPN"
7200900401,"PEP","6","R","EE","120","7E",60,475,8.054,0,0,0.842105263157895,0.925751179538118,146.931214076856,0.842105263157895,"Organic","Organic","EPN"
7200900801,"PEP","6","R","ENEN","070","7T",60,100,0.871,0,0,1,1,105.308672172064,1,"Organic","Organic","EPN"
7200901001,"PEP","6","M","EBB","070","1AY",30,200,7.802,0,0,0.875,0.952704434760318,222.865597704353,0.875,"Tills","Tills","EPN"
7200901201,"PEP","6","R","EE","120","4GA",40,75,0.583,0,0,0.666666666666667,0.708404802744426,99.4852521452703,0.666666666666667,"Argiles Hidriques","Argiles Hidriques","EPN"
7200901701,"PEP","6","R","EE","120","4GA",40,150,3.647,0,0,0.833333333333333,0.947353989580477,175.945154705458,0.833333333333333,"Argiles Hidriques","Argiles Hidriques","EPN"
7200901901,"PEP","6","R","EE","070","1A",40,1125,12.205,0,0,0.955555555555556,0.936665301106104,117.529716879482,0.955555555555556,"Tills","Tills","EPN"
7200902002,"PEP","6","R","EE","120","1A",30,275,2.511,0,0,1,1,107.823163253205,1,"Tills","Tills","EPN"
7200902101,"PEP","6","R","EE","120","4GA",40,375,7.045,0,0,1,1,154.66068315431,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7200902202,"PEP","6","R","ENEN","090","4GA",30,1250,17.654,0,0,1,1,134.097787969092,1,"Argiles Mésiques","Argiles Mésiques","EPN"
7200902302,"PEP","6","R","ENEN","090","4GA",40,1300,22.149,0,0,1,1,147.28565305957,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7200902501,"PEP","6","R","EE","120","1AA",30,900,21.135,0,0,1,1,172.915900489797,1,"Tills","Tills","EPN"
7200902701,"PEP","6","R","ENEN","120","7E",60,725,7.307,0,0,1,1,113.280618017624,1,"Organic","Organic","EPN"
7200902702,"PEP","6","R","ENEN","120","7T",50,1175,12.861,0,0,0.978723404255319,0.920612705077366,118.052039678285,0.978723404255319,"Organic","Organic","EPN"
7200902801,"PEP","6","R","PGE","070","1A",30,2050,21.986,0.414634146341463,0.44605658146093,0.585365853658537,0.55394341853907,116.856060365603,1,"Tills","Tills","EPN"
7200903101,"PEP","6","R","EE","070","1A",30,1200,20.5,0,0,1,1,147.48279749141,1,"Tills","Tills","EPN"
7201000101,"PEP","6","R","EE","120","4GA",50,1275,26.323,0,0,0.882352941176471,0.919652015347795,162.131596359529,0.882352941176471,"Argiles Hidriques","Argiles Hidriques","EPN"
7201000102,"PEP","6","R","ENEN","120","4GA",40,925,16.917,0,0,1,1,152.596955012958,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7201000302,"PEP","6","R","EE","120","7T",50,25,0.166,0,0,1,1,91.947325012974,1,"Organic","Organic","EPN"
7201000501,"PEP","6","R","EE","120","4GA",50,150,1.384,0,0,1,1,108.387069644353,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7201000502,"PEP","6","R","ENEN","120","4GA",50,350,3.472,0,0,1,1,112.38565871041,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7201000702,"PEP","6","R","ENEN","120","4GA",40,1425,18.993,0,0,1,1,130.269999436137,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7202100101,"PEP","6","M","PGPE","070","R1A",20,1107,25.265,0,0,0.977416440831075,0.986463487037404,170.467228431291,0.977416440831075,"RocSolMinces","RocSolMinces","EPN"
7202100201,"PEP","6","R","ENEN","090","1AY",30,2250,34.669,0.0444444444444444,0.0354783812627996,0.944444444444444,0.958752776255444,140.066558426776,0.988888888888889,"Tills","Tills","EPN"
7202100402,"PEP","6","R","EE","120","4GA",40,975,21.666,0,0,0.974358974358974,0.984907227914705,168.20624695321,0.974358974358974,"Argiles Hidriques","Argiles Hidriques","EPN"
7202100501,"PEP","6","R","ENEN","120","4GA",40,625,15.406,0,0,1,1,177.15768535941,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7202100801,"PEP","6","R","EE","070","1A",30,1000,15.026,0,0,1,1,138.317379237717,1,"Tills","Tills","EPN"
7202100802,"PEP","6","R","ENEN","090","1A",40,1250,26.476,0.04,0.0717253361534975,0.8,0.71672458075238,164.220072308858,0.84,"Tills","Tills","EPN"
7300800601,"PEP","5","R","ENPG","070","R1A",20,875,13.018,0.285714285714286,0.315870333384544,0.714285714285714,0.684129666615455,137.633187000239,1,"RocSolMinces","RocSolMinces","EPN"
7300801101,"PEP","5","R","ENEN","070","1A",40,1648,48.803,0,0,0.819174757281553,0.677376390795648,194.177862212374,0.819174757281553,"Tills","Tills","EPN"
7300801102,"PEP","5","M","BBBBS","070","1A",30,816,30.7,0,0,0.735294117647059,0.754723127035831,218.866436863905,0.735294117647059,"Tills","Tills","EPN"
7300801201,"PEP","5","R","PGEN","070","1A",30,825,21.859,0.212121212121212,0.353904570199918,0.757575757575758,0.638501303810787,183.672116319192,0.96969696969697,"Tills","Tills","EPN"
7300801301,"PEP","5","R","ENEN","070","1A",40,1300,13.592,0,0,1,1,115.378547172875,1,"Tills","Tills","EPN"
7300801302,"PEP","5","R","ENEN","070","1A",40,950,9.046,0,0,1,1,110.108677996711,1,"Tills","Tills","EPN"
7300802202,"PEP","5","R","PGPG","090","1A",30,1166,24.831,0.356775300171527,0.621682574201603,0.55746140651801,0.332809794208852,164.665603076251,0.914236706689537,"Tills","Tills","EPN"
7303500501,"PEP","5","M","EFI","070","1AY",20,1366,37.512,0.0300146412884334,0.0611004478566859,0.567349926793558,0.558647899338878,186.98846630623,0.597364568081991,"Tills","Tills","EPN"
7303500502,"PEP","5","R","ENEN","070","1AM",20,1475,34.826,0,0,0.677966101694915,0.753804628725665,173.384730203558,0.677966101694915,"Tills","Tills","EPN"
7303500601,"PEP","5","R","EE","120","1A",40,832,15.913,0,0,0.579326923076923,0.797461195249167,156.052031800458,0.579326923076923,"Tills","Tills","EPN"
7303600301,"PEP","5","R","ENEN","120","1A",50,950,11.906,0,0,1,1,126.321186369953,1,"Tills","Tills","EPN"
7309500302,"PEP","5","R","EE","070","1A",50,1825,24.638,0,0,0.931506849315068,0.93388262034256,131.107142012465,0.931506849315068,"Tills","Tills","EPN"
7309500501,"PEP","5","R","EE","090","1A",40,816,21.717,0.20343137254902,0.245337753833402,0.76593137254902,0.696320854630013,184.081394484504,0.969362745098039,"Tills","Tills","EPN"
7309601101,"PEP","5","R","ENEN","070","7T",60,1848,42.552,0.161255411255411,0.366257755217146,0.838744588744589,0.633742244782854,171.223773717071,1,"Organic","Organic","EPN"
7309601601,"PEP","5","R","EPPG","070","1A",30,1425,22.579,0.0526315789473684,0.094291155498472,0.736842105263158,0.767527348421099,142.036505514073,0.789473684210526,"Tills","Tills","EPN"
7309602301,"PEP","5","R","ENML","070","7T",50,450,4.878,0,0,1,1,117.481558829159,1,"Organic","Organic","EPN"
7309803802,"PEP","5","R","EE","120","1A",30,575,5.737,0,0,1,1,112.710288625273,1,"Tills","Tills","EPN"
7309804501,"PEP","5","R","EE","120","1A",30,700,14.447,0,0,1,1,162.104427113199,1,"Tills","Tills","EPN"
7400700201,"PEP","5","R","EE","070","4GS",40,650,23.083,0,0,0.961538461538462,0.93090152926396,212.639776332296,0.961538461538462,"Sables Hidriques","Sables Hidriques","EPN"
7400700202,"PEP","5","R","ENEN","070","1AY",30,466,7.333,0,0,0.965665236051502,0.804172916950771,141.547741241326,0.965665236051502,"Tills","Tills","EPN"
7400701302,"PEP","5","R","EPG","070","1A",30,1575,29.217,0.412698412698413,0.521579902111784,0.587301587301587,0.478420097888216,153.685392472357,1,"Tills","Tills","EPN"
7400701402,"PEP","5","R","EE","070","1BP",30,550,8.134,0.0454545454545455,0.150848291123678,0.954545454545455,0.849151708876322,137.222648918237,1,"Tills","Tills","EPN"
7401201202,"PEP","6","R","ENPG","090","2BE",30,700,12.192,0.535714285714286,0.671095800524934,0.464285714285714,0.328904199475066,148.916738622681,1,"Sables Mésiques","Sables Mésiques","PIG"
7401201401,"PEP","6","R","EE","070","R1A",20,400,5.664,0,0,1,1,134.272379711726,1,"RocSolMinces","RocSolMinces","EPN"
7401201402,"PEP","6","R","EE","070","1AM",20,700,13.689,0,0,0.892857142857143,0.921908101395281,157.794514334668,0.892857142857143,"Tills","Tills","EPN"
7401201601,"PEP","6","R","PGE","070","2A",20,450,3.517,0,0,1,1,99.755072038508,1,"Sables Mésiques","Sables Mésiques","EPN"
7401201602,"PEP","6","R","PGE","070","2A",20,375,4.608,0.0666666666666667,0.206163194444444,0.933333333333333,0.793836805555556,125.082243047147,1,"Sables Mésiques","Sables Mésiques","EPN"
7401201701,"PEP","6","R","ENEN","120","1A",30,1500,23.861,0,0,0.666666666666667,0.72788231842756,142.316007010047,0.666666666666667,"Tills","Tills","EPN"
7401201801,"PEP","6","M","ENMLBP","120","1AY",30,1400,23.678,0,0,0.660714285714286,0.668299687473604,146.7450800836,0.660714285714286,"Tills","Tills","EPN"
7401201901,"PEP","6","R","EE","090","1A",30,2250,28.149,0,0,0.977777777777778,0.984582045543358,126.210441449985,0.977777777777778,"Tills","Tills","EPN"
7401202101,"PEP","6","R","EE","120","1AY",20,448,19.141,0,0,0.517857142857143,0.512669139543389,233.237492610688,0.517857142857143,"Tills","Tills","EPN"
7401202102,"PEP","6","R","EE","120","1AM",20,425,4.726,0,0,0.941176470588235,0.889547185780787,118.989174875091,0.941176470588235,"Tills","Tills","EPN"
7401202302,"PEP","6","R","PGPG","120","2A",20,500,8.733,0.95,0.948013282949731,0.05,0.0519867170502691,149.12545687556,1,"Sables Mésiques","Sables Mésiques","PIG"
7401600102,"PEP","6","R","EE","120","1A",30,1250,24.395,0,0,0.96,0.98204550112728,157.634206170651,0.96,"Tills","Tills","EPN"
7401600301,"PEP","6","R","ES","120","1AY",20,975,19.734,0,0,0.948717948717949,0.965643052599574,160.531518355243,0.948717948717949,"Tills","Tills","EPN"
7401600302,"PEP","6","R","SE","120","1A",30,750,11.096,0,0,0.833333333333333,0.881759192501802,137.248514203889,0.833333333333333,"Tills","Tills","EPN"
7401600802,"PEP","6","R","ENEN","120","1A",40,1025,24.337,0,0,0.682926829268293,0.790894522743148,173.870798121015,0.682926829268293,"Tills","Tills","EPN"
7401600901,"PEP","6","R","EE","120","1A",30,275,2.358,0,0,1,1,104.486603690887,1,"Tills","Tills","EPN"
7401601101,"PEP","6","R","EPG","070","1A",30,675,9.244,0.185185185185185,0.187040242319342,0.814814814814815,0.812959757680658,132.048399384647,1,"Tills","Tills","EPN"
7401601102,"PEP","6","R","EE","070","1A",30,950,16.837,0.0263157894736842,0.0118786007008374,0.921052631578947,0.905327552414326,150.219258050238,0.947368421052632,"Tills","Tills","EPN"
7401601701,"PEP","6","R","EE","120","1A",30,1250,20.777,0,0,0.82,0.881166674688357,145.476040696638,0.82,"Tills","Tills","EPN"
7401601702,"PEP","6","R","EE","120","1AY",30,1725,24.041,0,0,0.782608695652174,0.775591697516742,133.209983294281,0.782608695652174,"Tills","Tills","EPN"
7401602001,"PEP","6","R","ENEN","120","1AM",20,1600,44.585,0,0,0.96875,0.980935292138612,188.360334701234,0.96875,"Tills","Tills","EPN"
7401602202,"PEP","6","R","EE","120","7E",60,75,0.533,0,0,1,1,95.1235461452695,1,"Organic","Organic","EPN"
7401602401,"PEP","6","R","EE","120","1A",30,800,12.028,0,0,0.9375,0.927003658131028,138.358796450002,0.9375,"Tills","Tills","EPN"
7401602501,"PEP","6","R","EE","120","1A",30,750,15.295,0,0,1,1,161.138444975014,1,"Tills","Tills","EPN"
7409702102,"PEP","5","R","PGEN","070","1AM",20,975,20.676,0.666666666666667,0.713194041400658,0.307692307692308,0.276359063648675,164.318330288074,0.974358974358974,"Tills","Tills","PIG"
7409702502,"PEP","5","R","ENEN","120","1A",30,1875,26.504,0,0,1,1,134.156010462766,1,"Tills","Tills","EPN"
7409702702,"PEP","5","R","EE","090","1A",30,1600,18.637,0,0,1,1,121.781991164615,1,"Tills","Tills","EPN"
7409705201,"PEP","6","R","ENEN","120","1A",40,1000,18.226,0.075,0.0787336771644903,0.925,0.92126632283551,152.335366682669,1,"Tills","Tills","EPN"
7409705401,"PEP","6","R","EE","120","1A",30,600,11.037,0,0,1,1,153.039999429572,1,"Tills","Tills","EPN"
7409705402,"PEP","6","R","ENEN","120","1A",30,500,13.837,0.05,0.128568331285683,0.95,0.871431668714317,187.711563738095,1,"Tills","Tills","EPN"
7409705501,"PEP","6","R","PGEN","090","1A",30,425,10.198,0.411764705882353,0.62767209256717,0.588235294117647,0.37232790743283,174.790610039954,1,"Tills","Tills","EPN"
7409705601,"PEP","6","R","ENEN","070","1AY",30,1041,36.342,0,0,0.951969260326609,0.988855869242199,210.830824218606,0.951969260326609,"Tills","Tills","EPN"
7409800301,"PEP","5","R","EE","070","1AY",40,891,25.028,0,0,0.719416386083053,0.890163017420489,189.116438475069,0.719416386083053,"Tills","Tills","EPN"
7409802002,"PEP","5","R","ENEN","070","R1A",20,507,16.841,0,0,0.90138067061144,0.95166557805356,205.652985007212,0.90138067061144,"RocSolMinces","RocSolMinces","EPN"
7409802602,"PEP","5","R","PGEN","070","1AY",30,725,15.114,0.275862068965517,0.354902739182215,0.724137931034483,0.645097260817785,162.920511522209,1,"Tills","Tills","EPN"
7409802801,"PEP","5","R","EE","090","1AY",20,25,0.216,0,0,1,1,104.88464933684,1,"Tills","Tills","EPN"
7409900101,"PEP","5","R","EE","090","R1A",20,400,4.189,0,0,1,1,115.472945455804,1,"RocSolMinces","RocSolMinces","EPN"
7409900102,"PEP","5","R","ENEN","070","5S",30,1775,29.919,0,0,0.788732394366197,0.815535278585514,146.4972315057,0.788732394366197,"Sables Mésiques","Sables Mésiques","EPN"
7409900202,"PEP","5","R","EE","120","1AM",30,366,12.608,0,0,0.658469945355191,0.851840101522843,209.429384658713,0.658469945355191,"Tills","Tills","EPN"
7409900501,"PEP","6","R","ENRX","120","2BE",20,25,0.177,0,0,1,1,94.9449102202164,1,"Sables Mésiques","Sables Mésiques","EPN"
7409901301,"PEP","6","R","SE","120","R1A",21,525,10.112,0,0,0.619047619047619,0.817246835443038,156.600786207124,0.619047619047619,"RocSolMinces","RocSolMinces","EPN"
7409901701,"PEP","6","R","EE","120","R1A",20,700,14.283,0,0,0.642857142857143,0.72463768115942,161.181709426049,0.642857142857143,"RocSolMinces","RocSolMinces","EPN"
7409901801,"PEP","6","R","ES","120","1AM",30,757,19.265,0,0,0.570673712021136,0.790500908383078,180.007925223016,0.570673712021136,"Tills","Tills","EPN"
7409901901,"PEP","6","R","EE","070","1AY",30,2250,43.678,0,0,0.833333333333333,0.86862951600348,157.215431579222,0.833333333333333,"Tills","Tills","EPN"
7409902002,"PEP","6","R","EE","120","R1A",20,625,11.026,0,0,0.8,0.740250317431526,149.87322226602,0.8,"RocSolMinces","RocSolMinces","EPN"
7501000701,"PEP","5","R","PGPG","070","4GS",30,775,17.975,0.709677419354839,0.826369958275382,0.290322580645161,0.173630041724618,171.845695288477,1,"Sables Mésiques","Sables Mésiques","PIG"
7501000901,"PEP","5","R","EE","070","7T",60,950,13.955,0.0263157894736842,0.0182730204227875,0.973684210526316,0.981726979577212,136.759711852882,1,"Organic","Organic","EPN"
7501000902,"PEP","5","R","EE","070","7T",60,1550,21.974,0,0,0.854838709677419,0.885182488395376,134.351886923879,0.854838709677419,"Organic","Organic","EPN"
7501001102,"PEP","5","R","ENEN","070","4GA",40,500,9.927,0,0,0.75,0.836002820590309,158.993389551805,0.75,"Argiles Hidriques","Argiles Hidriques","EPN"
7501001602,"PEP","5","R","ENEN","070","4GA",40,1175,12.001,0,0,1,1,114.036753225745,1,"Argiles Hidriques","Argiles Hidriques","EPN"
7501001801,"PEP","5","M","EBB","070","1A",30,391,12.489,0.360613810741688,0.507726799583634,0.51150895140665,0.449595644166867,201.664991973613,0.872122762148338,"Tills","Tills","EPN"
7501002301,"PEP","5","R","PGE","070","2BE",30,200,2.06,0.375,0.445631067961165,0.625,0.554368932038835,114.517978111614,1,"Sables Mésiques","Sables Mésiques","EPN"
7501002302,"PEP","5","R","ENPG","090","2BE",40,1775,19.516,0.211267605633803,0.204601352736216,0.788732394366197,0.795398647263784,118.318126800615,1,"Sables Hidriques","Sables Hidriques","EPN"
7501002402,"PEP","5","R","EE","120","7T",60,650,10.505,0,0,0.692307692307692,0.771061399333651,143.448631478272,0.692307692307692,"Organic","Organic","EPN"
7501002901,"PEP","5","R","EE","090","1A",30,1775,22.483,0,0,1,1,126.993943926319,1,"Tills","Tills","EPN"
7501002902,"PEP","5","R","EE","090","1A",30,1525,24.082,0,0,0.885245901639344,0.90864546134042,141.796794609456,0.885245901639344,"Tills","Tills","EPN"
7501003002,"PEP","5","R","EPG","070","1A",40,1150,14.125,0.0652173913043478,0.121557522123894,0.934782608695652,0.878442477876106,125.054800402913,1,"Tills","Tills","EPN"
7501003202,"PEP","5","R","EE","070","2BE",40,25,0.177,0,0,1,1,94.9449102202164,1,"Sables Hidriques","Sables Hidriques","EPN"
